date,open,high,low,close,vol,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2004/03/24,1740.89,1752.42,1729.51,1740.05,20233070,1740.5,1731.57,1698.39,1640.28,           ,0,20233070,21044838,21972378,24.93,21.75,6.35
 2004/03/25,1737.49,1751.81,1725.98,1736.48,18123060,1744.35,1736.05,1702.47,1645.11,           ,0,18123060,19953664,21719654,24.08,22.22,3.74
 2004/03/26,1737.06,1741.56,1720.88,1734.05,17971982,1741.6,1740,1705.43,1649.13,           ,0,17971982,19509658,21677876,22.96,22.36,1.18
 2004/03/29,1734.59,1740.31,1717.86,1719.67,17799932,1734.35,1738.32,1706.91,1652.78,           ,0,17799932,18971444,20551270,20.66,22.02,-2.72
 2004/03/30,1718.78,1727.18,1711.66,1724.28,15167516,1730.9,1736.2,1708.76,1656.29,           ,0,15167516,17858970,19553076,19,21.42,-4.84
 2004/03/31,1726.57,1745.7,1724.21,1741.62,17695364,1731.25,1735.88,1712.76,1660.1,           ,0,17695364,17351884,19198362,18.86,20.91,-4.09
 2004/04/01,1744.71,1758.98,1741.33,1758.15,19312172,1735.55,1739.95,1717.21,1664.16,           ,0,19312172,17589452,18771558,19.86,20.7,-1.68
 2004/04/02,1760.47,1771.67,1756.65,1768.65,23211072,1742.45,1742.03,1722.55,1668.7,           ,0,23211072,18637210,19073434,21.25,20.81,0.88
 2004/04/05,1771.74,1774.12,1753.71,1766.48,26351056,1751.85,1743.1,1729.01,1672.95,           ,0,26351056,20347700,19659572,21.93,21.03,1.79
 2004/04/06,1767.32,1777.74,1754.74,1777.52,25421632,1762.5,1746.7,1736.04,1677.62,           ,0,25421632,22398566,20128768,23.09,21.44,3.29
 2004/04/07,1779.43,1783.01,1771.13,1774.55,24717080,1769.05,1750.15,1740.86,1681.91,           ,0,24717080,23802266,20577076,23.49,21.85,3.28
 2004/04/08,1774.4,1778.09,1765.02,1770.28,24467966,1771.5,1753.53,1744.79,1685.27,           ,0,24467966,24834048,21211750,23.21,22.12,2.17
 2004/04/09,1770.91,1778.22,1721.59,1727.35,26828828,1763.25,1752.85,1746.43,1687.82,           ,0,26828828,25557402,22097306,19.29,21.56,-4.53
 2004/04/12,1717.2,1729.62,1702.4,1722.99,20293370,1754.55,1753.2,1745.76,1690.09,           ,0,20293370,24345804,22346752,15.66,20.38,-9.44
 2004/04/13,1724.58,1734.92,1710.39,1715.14,20636892,1742.05,1752.28,1744.24,1691.83,           ,0,20636892,23388570,22893568,12,18.7,-13.4
 2004/04/14,1714.53,1716.82,1678.34,1697.16,21530458,1726.6,1747.82,1741.85,1693.76,           ,0,21530458,22751642,23276954,7.57,16.48,-17.81
 2004/04/15,1697.24,1705.02,1674.91,1679.08,16507157,1708.35,1739.93,1739.94,1694.77,           ,0,16507157,21159116,22996582,2.57,13.69,-22.25
 2004/04/16,1678.97,1694.56,1656.3,1693.86,19029896,1701.65,1732.45,1737.24,1696.13,           ,0,19029896,19599360,22578380,-0.2,10.92,-22.23
 2004/04/19,1695.33,1698.69,1672.35,1675.89,14759026,1692.2,1723.38,1733.24,1697.52,           ,0,14759026,18492620,21419212,-3.8,7.97,-23.54
 2004/04/20,1674.36,1682.05,1659.95,1669.42,13670256,1683.1,1712.57,1729.64,1698.9,           ,0,13670256,17099572,20244070,-7.09,4.96,-24.11
 2004/04/21,1669.38,1675.36,1645.08,1651.58,15865939,1673.95,1700.28,1725.21,1699.75,           ,0,15865939,15966618,19359130,-11.02,1.76,-25.56
 2004/04/22,1649.05,1659.79,1637.29,1657.79,13383034,1669.7,1689.03,1721.28,1700.23,           ,0,13383034,15341568,18250342,-13.47,-1.28,-24.37
 2004/04/23,1653.94,1653.99,1632.56,1635.5,13463930,1658,1679.82,1716.34,1700.98,           ,0,13463930,14228685,16914022,-17.01,-4.43,-25.17
 2004/04/26,1633.27,1644.5,1623.05,1635.5,10944212,1649.95,1671.07,1712.14,1701.17,           ,0,10944212,13465190,15978906,-19.6,-7.46,-24.27
 2004/04/27,1636.44,1640.69,1608.81,1611.86,13376478,1638.45,1660.78,1706.53,1700.55,           ,0,13376478,13406618,15253094,-23.29,-10.63,-25.32
 2004/04/28,1606.42,1615.14,1589.1,1606.8,13260498,1629.5,1651.72,1699.78,1699.24,           ,0,13260498,12885606,14426112,-26.31,-13.76,-25.1
 2004/04/29,1605.3,1613.56,1578.09,1579.45,14230964,1613.85,1641.78,1690.85,1697.35,           ,0,14230964,13055181,14198374,-30.57,-17.13,-26.88
 2004/04/30,1579.97,1599.56,1572.23,1595.59,12990051,1605.85,1631.93,1682.19,1695.95,           ,0,12990051,12960154,13594419,-32.26,-20.15,-24.22
 2004/05/10,1600.63,1603.07,1555.26,1560.21,8718337,1590.8,1620.38,1671.88,1693.56,           ,0,8718337,12515328,12990259,-36.05,-23.33,-25.43
 2004/05/11,1556.72,1570.76,1545.63,1568.06,8208075,1582,1610.22,1661.4,1691.51,           ,0,8208075,11481498,12444058,-37.98,-26.26,-23.43
 2004/05/12,1568.41,1604.42,1564.14,1603.77,11874966,1581.4,1605.45,1652.86,1690.28,           ,0,11874966,11204198,12044902,-36.2,-28.25,-15.91
 2004/05/13,1605.7,1606.07,1589.46,1597.57,9567336,1585.05,1599.45,1644.24,1689.18,           ,0,9567336,10271949,11663565,-34.9,-29.58,-10.64
 2004/05/14,1596.73,1597.32,1558.54,1562.69,10072769,1578.45,1592.15,1635.99,1687.57,           ,0,10072769,9688269,11324211,-36.26,-30.92,-10.69
 2004/05/17,1556.67,1562.39,1537.47,1539.96,8873142,1574.4,1582.6,1626.84,1684.96,           ,0,8873142,9719398,11117363,-38.73,-32.48,-12.5
 2004/05/18,1537.34,1555.86,1526.24,1555.44,12609870,1571.9,1576.95,1618.86,1682.49,           ,0,12609870,10599629,11040563,-38.98,-33.78,-10.41
 2004/05/19,1559.26,1575.38,1548.16,1558.29,13211805,1562.8,1572.1,1611.91,1679.85,           ,0,13211805,10867098,11035648,-38.51,-34.73,-7.57
 2004/05/20,1556.69,1571.3,1542.22,1549.06,10559511,1553.05,1569.05,1605.41,1677.04,           ,0,10559511,11065344,10668646,-38.44,-35.47,-5.95
 2004/05/21,1548.56,1559.86,1545.62,1558.33,10149540,1552.25,1565.35,1598.64,1674.32,           ,0,10149540,11080909,10384589,-37.21,-35.82,-2.78
 2004/05/24,1559.55,1562.33,1547.36,1550.35,9315736,1554.3,1564.35,1592.36,1672.13,           ,0,9315736,11169382,10444390,-36.45,-35.94,-1.02
 2004/05/25,1549.02,1549.59,1516.34,1518.05,10111280,1546.8,1559.35,1584.79,1669.4,           ,0,10111280,10669670,10634650,-38.03,-36.36,-3.33
 2004/05/26,1515.16,1529.91,1508.65,1524.44,8092712,1540.05,1551.43,1578.44,1667.35,           ,0,8092712,9645670,10256384,-38.31,-36.75,-3.12
 2004/05/27,1524.94,1559.55,1515.97,1557.18,13529194,1541.7,1547.38,1573.41,1665.72,           ,0,13529194,10239590,10652467,-35.49,-36.5,2.02
 2004/05/28,1558.42,1561,1545.65,1548.72,9525949,1539.75,1546,1569.07,1663.61,           ,0,9525949,10115072,10597990,-33.55,-35.91,4.72
 2004/05/31,1549.03,1556.79,1544.71,1555.91,8092426,1540.85,1547.57,1565.09,1661.38,           ,0,8092426,9870131,10519757,-31.07,-34.94,7.74
 2004/06/01,1555.56,1579.82,1553.12,1579.66,14386479,1553.2,1550,1563.47,1659.59,           ,0,14386479,10725376,10697523,-26.88,-33.33,12.89
 2004/06/02,1580.21,1580.57,1562.24,1567.07,14522630,1561.7,1550.88,1561.49,1658.01,           ,0,14522630,12011520,10828595,-24.3,-31.52,14.45
 2004/06/03,1566.42,1566.83,1540.74,1543.53,11785274,1558.95,1550.32,1559.69,1655.92,           ,0,11785274,11662541,10951066,-23.87,-29.99,12.24
 2004/06/04,1541.09,1549.5,1534.99,1542.09,11746335,1557.65,1548.7,1557.03,1653.92,           ,0,11746335,12106547,11110810,-23.38,-28.67,10.57
 2004/06/07,1538.46,1538.5,1508.87,1517.15,9975911,1549.9,1545.38,1554.86,1651.92,           ,0,9975911,12483379,11176755,-24.72,-27.88,6.32
 2004/06/08,1514.78,1519.99,1488.63,1493.81,10754945,1532.75,1542.97,1551.16,1649.53,           ,0,10754945,11756749,11241062,-27.35,-27.78,0.84
 2004/06/09,1492.2,1497.18,1464.16,1468.07,12367769,1512.95,1537.32,1544.38,1646.03,           ,0,12367769,11325850,11668685,-31.16,-28.45,-5.41
 2004/06/10,1465.56,1478.17,1456.32,1468.34,11337074,1497.9,1528.43,1537.9,1642.31,           ,0,11337074,11236557,11449549,-33.76,-29.51,-8.49
 2004/06/11,1471.69,1499.46,1469.54,1472.07,11086339,1483.9,1520.78,1533.39,1638.6,           ,0,11086339,11104256,11605402,-35.11,-30.63,-8.96
 2004/06/14,1471.45,1471.45,1431.31,1438.74,11295659,1468.2,1509.05,1528.31,1633.64,           ,0,11295659,11368448,11925914,-38.44,-32.19,-12.48
 2004/06/15,1436.08,1469.57,1433.03,1463.78,10726086,1462.2,1497.47,1523.74,1628.95,           ,0,10726086,11362714,11559731,-38.6,-33.48,-10.25
 2004/06/16,1465.23,1491.69,1452.58,1475.42,11787133,1463.65,1488.3,1519.59,1624.45,           ,0,11787133,11246797,11286323,-37.37,-34.25,-6.22
 2004/06/17,1475.27,1478.49,1443.53,1445.5,9847524,1459.1,1478.5,1514.41,1619.92,           ,0,9847524,10948608,11092582,-38.36,-35.07,-6.56
 2004/06/18,1442.48,1442.48,1411.03,1427.3,10520460,1450.1,1467,1507.85,1614.57,           ,0,10520460,10835558,10969907,-40.15,-36.09,-8.12
 2004/06/21,1421.83,1434.2,1414.97,1433.47,8221234,1449.1,1458.65,1502.01,1609.2,           ,0,8221234,10220339,10794394,-40.6,-36.99,-7.22
 2004/06/22,1434.42,1456.13,1430.96,1450.68,11141369,1446.45,1454.32,1498.65,1604.36,           ,0,11141369,10303488,10833101,-39.12,-37.42,-3.41
 2004/06/23,1450.07,1450.11,1428.8,1440.73,8713056,1439.55,1451.6,1494.46,1599.37,           ,0,8713056,9688678,10467738,-38.31,-37.6,-1.43
 2004/06/24,1438.31,1447.39,1426.49,1427.75,9506898,1436,1447.55,1487.99,1594.22,           ,0,9506898,9620685,10284646,-38.27,-37.73,-1.08
 2004/06/25,1426.55,1434.47,1399.39,1401.11,9854145,1430.75,1440.43,1480.6,1588.67,           ,0,9854145,9487155,10161357,-39.93,-38.17,-3.52
 2004/06/28,1396.36,1397.52,1380.2,1385.18,8313757,1421.1,1435.1,1472.07,1583.1,           ,0,8313757,9505997,9863168,-42.05,-38.95,-6.2
 2004/06/29,1384.64,1409.38,1376.22,1408.69,10654000,1412.7,1429.57,1463.53,1577.84,           ,0,10654000,9408512,9856000,-41.35,-39.43,-3.85
 2004/06/30,1408.27,1415.84,1394.68,1399.16,8709699,1404.4,1421.97,1455.14,1572.13,           ,0,8709699,9407693,9548186,-41.1,-39.76,-2.67
 2004/07/01,1398.2,1445.1,1396.35,1441.07,14580098,1407.05,1421.53,1450.01,1566.85,           ,0,14580098,10422272,10021478,-37.08,-39.23,4.29
 2004/07/02,1441.12,1447.61,1428.07,1441.19,11068766,1415.1,1422.93,1444.96,1561.39,           ,0,11068766,10665574,10076365,-33.51,-38.08,9.15
 2004/07/05,1440.17,1444.93,1429.12,1444.59,8398896,1426.95,1424.03,1441.34,1556.03,           ,0,8398896,10682368,10094182,-30.05,-36.48,12.85
 2004/07/06,1445.4,1466.78,1445.32,1450.03,12255000,1435.2,1423.95,1439.14,1550.57,           ,0,12255000,11002266,10205389,-26.57,-34.49,15.85
 2004/07/07,1448.95,1448.96,1434.29,1438.4,8110749,1443.05,1423.72,1437.66,1544.97,           ,0,8110749,10882662,10145178,-24.46,-32.49,16.05
 2004/07/08,1436.47,1440.64,1426.95,1439.78,7158494,1442.8,1424.93,1436.24,1539.46,           ,0,7158494,9398272,9910272,-22.43,-30.48,16.1
 2004/07/09,1439.73,1451.75,1429.14,1430.65,7418729,1440.65,1427.88,1434.15,1534.51,           ,0,7418729,8668365,9666970,-21.3,-28.64,14.68
 2004/07/12,1426.25,1426.25,1393.81,1397.15,8930134,1431.2,1429.07,1432.09,1529.08,           ,0,8930134,8774451,9728410,-22.85,-27.48,9.26
 2004/07/13,1395.35,1403.14,1389.16,1399.46,7358626,1421.1,1428.15,1428.86,1523.82,           ,0,7358626,7795507,9398886,-23.62,-26.71,6.18
 2004/07/14,1399.86,1408.99,1378.91,1403.76,10506909,1414.15,1428.6,1425.29,1518.93,           ,0,10506909,8274329.5,9578496,-23.61,-26.09,4.96
 2004/07/15,1404.47,1422.26,1399.98,1421.54,12771154,1410.5,1426.65,1424.09,1514.64,           ,0,12771154,9397043,9397658,-21.92,-25.26,6.68
 2004/07/16,1423.69,1458.39,1422.24,1456.13,22935944,1415.65,1428.15,1425.54,1510.68,           ,0,22935944,12500173,10584269,-17.58,-23.72,12.28
 2004/07/19,1456.77,1465.84,1447.05,1457.54,13493061,1427.7,1429.45,1426.74,1507.04,           ,0,13493061,13413171,11093811,-13.87,-21.75,15.76
 2004/07/20,1457.23,1457.29,1440.06,1447.94,12447571,1437.35,1429.22,1426.59,1503.34,           ,0,12447571,14431027,11113267,-11.57,-19.71,16.29
 2004/07/21,1446.52,1452.86,1436.85,1448.04,9644045,1446.25,1430.2,1426.96,1499.95,           ,0,9644045,14258586,11266458,-9.63,-17.7,16.14
 2004/07/22,1448.13,1449.69,1404.54,1407.44,13235340,1443.4,1426.95,1425.94,1495.78,           ,0,13235340,14351155,11874099,-11.24,-16.41,10.34
 2004/07/23,1403.36,1408.46,1387.26,1407.4,10997608,1433.65,1424.65,1426.26,1491.98,           ,0,10997608,11963597,12231885,-12.37,-15.6,6.45
 2004/07/26,1401.84,1401.88,1381.91,1387.67,8444411,1419.7,1423.7,1426.39,1487.85,           ,0,8444411,10953933,12183552,-14.69,-15.42,1.45
 2004/07/27,1386.99,1395.31,1373.42,1384.13,9508097,1406.95,1422.15,1425.15,1484.05,           ,0,9508097,10365747,12398387,-16.63,-15.66,-1.94
 2004/07/28,1385.5,1397.17,1366.5,1388.81,10422292,1395.05,1420.65,1424.63,1480.42,           ,0,10422292,10521395,12389990,-17.58,-16.04,-3.07
 2004/07/29,1388.62,1407.36,1385.96,1407.33,11508945,1395.1,1419.25,1422.95,1477.55,           ,0,11508945,10176512,12263834,-16.65,-16.16,-0.97
 2004/07/30,1408.49,1409.12,1384.74,1386.2,9311763,1390.85,1412.25,1420.2,1474.06,           ,0,9311763,9839411,10901504,-17.42,-16.41,-2
 2004/08/02,1381.88,1383.08,1370.5,1373.22,7271499,1387.9,1403.8,1416.63,1470.94,           ,0,7271499,9604301,10279117,-18.85,-16.9,-3.9
 2004/08/03,1371.28,1378.2,1363.69,1366.26,7792464,1384.35,1395.65,1412.44,1467.58,           ,0,7792464,9261466,9813606,-20.32,-17.59,-5.47
 2004/08/04,1365.67,1424.55,1364.01,1404.51,17709084,1387.55,1391.3,1410.75,1464.26,           ,0,17709084,10718822,10620109,-18.18,-17.71,-0.96
 2004/08/05,1402.37,1413.08,1387.55,1389.04,11043246,1383.85,1389.47,1408.21,1460.78,           ,0,11043246,10625434,10400973,-17.54,-17.67,0.27
 2004/08/06,1388.07,1400.95,1380.31,1390.46,9235484,1384.7,1387.78,1406.21,1457.92,           ,0,9235484,10610278,10224845,-16.72,-17.48,1.52
 2004/08/09,1388.08,1397.59,1382.94,1395.85,8224818,1389.25,1388.57,1406.14,1455.51,           ,0,8224818,10801152,10202726,-15.46,-17.08,3.24
 2004/08/10,1396.62,1404.72,1390.94,1400.77,7162672,1396.15,1390.25,1406.2,1452.93,           ,0,7162672,10674995,9968230,-13.9,-16.44,5.08
 2004/08/11,1401.02,1401.25,1382.24,1384.96,7948078,1392.2,1389.88,1405.26,1450.05,           ,0,7948078,8722842,9720832,-13.78,-15.91,4.25
 2004/08/12,1378.79,1378.79,1357.08,1368.2,8755345,1388.05,1385.95,1402.6,1447.03,           ,0,8755345,8265318.5,9445376,-14.87,-15.7,1.66
 2004/08/13,1361.98,1377.82,1358.31,1368.45,8592050,1383.6,1384.15,1398.2,1443.86,           ,0,8592050,8136294.5,9373286,-15.54,-15.67,0.27
 2004/08/16,1366.52,1369.87,1350.84,1354.51,8121606,1375.35,1382.3,1393.05,1440.6,           ,0,8121606,8115814.5,9458483,-16.99,-15.93,-2.11
 2004/08/17,1354.38,1364.41,1344.81,1360.2,7568852,1367.25,1381.7,1388.68,1437.97,           ,0,7568852,8197325,9436160,-17.48,-16.24,-2.48
 2004/08/18,1359.87,1371.23,1357.03,1358.22,7980519,1361.9,1377.05,1384.18,1435.2,           ,0,7980519,8203878.5,8463360,-17.83,-16.56,-2.53
 2004/08/19,1357.23,1357.27,1333.48,1340.45,8623672,1356.35,1372.2,1380.84,1431.59,           ,0,8623672,8177254.5,8221286.5,-19.31,-17.11,-4.4
 2004/08/20,1338.31,1349.47,1327.77,1341.74,8835866,1351.05,1367.32,1377.55,1428.14,           ,0,8835866,8226406.5,8181350.5,-20.15,-17.72,-4.86
 2004/08/23,1339.93,1339.94,1322.98,1325.41,6770421,1345.25,1360.3,1374.44,1424.3,           ,0,6770421,7956070.5,8035942.5,-21.88,-18.55,-6.66
 2004/08/24,1323.79,1347.15,1317.56,1344.63,10166386,1342.1,1354.68,1372.46,1420.38,           ,0,10166386,8475443,8336384,-21.45,-19.13,-4.65
 2004/08/25,1344.46,1346.97,1334.29,1339.78,6879255,1338.4,1350.15,1370.01,1416.59,           ,0,6879255,8255078.5,8229478.5,-21.26,-19.56,-3.41
 2004/08/26,1339.62,1340.95,1330.22,1334.42,6084274,1337.2,1346.78,1366.36,1413.11,           ,0,6084274,7747584,7962419,-21.3,-19.91,-2.78
 2004/08/27,1333.31,1337.73,1314.6,1320.61,7126479,1332.95,1342,1363.07,1409.41,           ,0,7126479,7405158.5,7815782.5,-22.18,-20.36,-3.65
 2004/08/30,1318.32,1322.23,1310.02,1319.41,6289423,1331.75,1338.5,1360.4,1406.12,           ,0,6289423,7308902.5,7632486.5,-22.72,-20.83,-3.78
 2004/08/31,1342.3,1360.75,1331.76,1342.06,12592352,1331.25,1336.68,1359.19,1403.59,           ,0,12592352,7794278.5,8134861,-21.08,-20.88,-0.39
 2004/09/01,1340.75,1340.77,1319.86,1321.46,6758693,1327.6,1333,1355.03,1401.15,           ,0,6758693,7770112,8012595,-21.19,-20.94,-0.49
 2004/09/02,1319.07,1328.61,1303.19,1327.93,9207820,1326.3,1331.75,1351.97,1398.81,           ,0,9207820,8394752,8071168,-20.52,-20.86,0.67
 2004/09/03,1327.81,1333.22,1319.82,1327.12,8206269,1327.6,1330.28,1348.8,1396.39,           ,0,8206269,8611021,8008089.5,-19.83,-20.65,1.65
 2004/09/06,1326.46,1326.87,1315.96,1321.46,6085463,1328,1329.88,1345.09,1394.44,           ,0,6085463,8570061,7939481.5,-19.51,-20.43,1.82
 2004/09/07,1321.21,1325.68,1312.31,1324.29,6308507,1324.45,1327.85,1341.26,1392.11,           ,0,6308507,7313408,7553843,-18.82,-20.1,2.57
 2004/09/08,1322.84,1323.26,1302.11,1309.33,8600496,1322.05,1324.82,1337.49,1389.35,           ,0,8600496,7681638.5,7725875,-19.25,-19.93,1.37
 2004/09/09,1307.47,1307.47,1281.75,1284.31,8667538,1313.3,1319.8,1333.29,1386.66,           ,0,8667538,7573504,7984128,-21.37,-20.22,-2.29
 2004/09/10,1281.58,1287.75,1270.94,1287.08,6512138,1305.3,1316.45,1329.22,1384.32,           ,0,6512138,7234765,7922893,-22.56,-20.69,-3.74
 2004/09/13,1285.32,1285.32,1259.43,1260.32,7293314,1293.05,1310.53,1324.51,1381.43,           ,0,7293314,7476429,8023245,-25.37,-21.63,-7.49
 2004/09/14,1266.23,1305.73,1266.23,1300.36,13197996,1288.3,1306.38,1321.53,1378.93,           ,0,13197996,8854323,8083865.5,-24.09,-22.12,-3.95
 2004/09/15,1303.29,1374.04,1301.38,1355.23,30964442,1297.45,1309.75,1321.38,1377.5,           ,0,30964442,13327155,10504397,-18.44,-21.38,5.89
 2004/09/16,1364.25,1377.99,1354.2,1371.2,24053604,1314.85,1314.07,1322.91,1376.56,           ,0,24053604,16404480,11988992,-12.52,-19.61,14.17
 2004/09/17,1373.5,1415.64,1368.54,1414.7,33018704,1340.35,1322.82,1326.55,1376.79,           ,0,33018704,21705524,14470144,-4.28,-16.54,24.53
 2004/09/20,1423.97,1463.79,1422.9,1463.22,44940848,1380.95,1337,1333.44,1378.09,           ,0,44940848,29235200,18355814,6.1,-12.02,36.23
 2004/09/21,1466.2,1467.54,1436.51,1448.56,38403424,1410.55,1349.43,1338.64,1378.75,           ,0,38403424,34276148,21565236,13,-7.01,40.02
 2004/09/22,1444.25,1451.41,1414.7,1420.15,32238924,1423.55,1360.5,1342.66,1379.1,           ,0,32238924,34530920,23929036,15.98,-2.41,36.79
 2004/09/23,1417.39,1464.98,1408.61,1464.78,23744934,1442.25,1378.55,1349.18,1379.5,           ,0,23744934,34469480,25436980,21.7,2.41,38.58
 2004/09/24,1475.09,1496.21,1434.31,1435.56,43475628,1446.45,1393.4,1354.93,1379.4,           ,0,43475628,36560896,29133210,23.6,6.65,33.91
 2004/09/27,1452.51,1466.4,1419.31,1427.4,21099196,1439.3,1410.13,1360.32,1379.12,           ,0,21099196,31792332,30513766,24.17,10.15,28.04
 2004/09/28,1430.22,1438.05,1416.6,1435.59,15027514,1436.7,1423.63,1365,1378.88,           ,0,15027514,27117158,30696652,25,13.12,23.75
 2004/09/29,1436.71,1438.98,1417.83,1420.01,14036572,1436.65,1430.1,1369.93,1378.57,           ,0,14036572,23477044,29003980,24.11,15.32,17.59
 2004/09/30,1418.11,1420.05,1390.68,1396.7,13680023,1423.05,1432.65,1373.36,1377.85,           ,0,13680023,21463450,27966464,21.29,16.51,9.55
 2004/10/08,1395.67,1423.2,1373.93,1422.93,14713404,1420.55,1433.5,1378.16,1377.72,           ,0,14713404,15711437,26136166,20.93,17.4,7.06
 2004/10/11,1424.22,1437.57,1409.22,1413.15,24349114,1417.7,1428.5,1382.75,1377.99,           ,0,24349114,16361472,24076902,19.62,17.84,3.56
 2004/10/12,1410.61,1410.61,1380.69,1384.44,17897218,1407.45,1422.07,1385.75,1377.74,           ,0,17897218,16935322,22026240,16.09,17.49,-2.81
 2004/10/13,1382.36,1393.65,1372.06,1386.72,14962308,1400.8,1418.72,1389.61,1377.45,           ,0,14962308,17120460,20298752,13.32,16.66,-6.68
 2004/10/14,1386.86,1387.36,1331.13,1332.94,18350574,1388.05,1405.55,1392.05,1375.98,           ,0,18350574,18054758,19759104,6.7,14.66,-15.92
 2004/10/15,1328.47,1340.12,1312.55,1330.52,14361617,1369.55,1395.05,1394.22,1373.88,           ,0,14361617,17983898,16847668,1.25,11.98,-21.46
 2004/10/18,1332.52,1341.78,1316.32,1335.39,10658640,1354,1385.85,1397.99,1371.85,           ,0,10658640,15246131,15803802,-2.64,9.06,-23.4
 2004/10/19,1339.06,1361.81,1334.46,1337.62,13779577,1344.65,1376.05,1399.84,1370.01,           ,0,13779577,14422426,15678874,-5.49,6.15,-23.27
 2004/10/20,1337.71,1337.71,1311.88,1330.58,12399703,1333.4,1367.1,1398.6,1368.05,           ,0,12399703,13910016,15515238,-8.22,3.28,-22.98
 2004/10/21,1331.22,1340.96,1304.54,1310.55,17102048,1328.95,1358.5,1395.57,1366.44,           ,0,17102048,13660160,15857459,-11.86,0.25,-24.21
 2004/10/22,1310.85,1330.56,1294.04,1329.35,18726338,1328.7,1349.13,1391.31,1365.14,           ,0,18726338,14533427,16258662,-13.08,-2.42,-21.32
 2004/10/25,1337.25,1346.88,1308.89,1311.15,18448540,1323.85,1338.93,1383.71,1363.86,           ,0,18448540,16091136,15668634,-15.33,-5,-20.67
 2004/10/26,1309.62,1325.2,1289.87,1324.78,17882860,1321.3,1332.97,1377.53,1362.88,           ,0,17882860,16911974,15667200,-15.84,-7.17,-17.34
 2004/10/27,1326.92,1343.03,1314.87,1342.8,21662050,1323.75,1328.57,1373.65,1362.11,           ,0,21662050,18764186,16337101,-14.62,-8.66,-11.92
 2004/10/28,1340.81,1356.63,1336.75,1341.74,20597370,1329.95,1329.45,1367.5,1361.01,           ,0,20597370,19463372,16561766,-13.58,-9.64,-7.87
 2004/10/29,1316.6,1337.28,1304.07,1320.54,18777588,1328.2,1328.45,1361.75,1359.92,           ,0,18777588,19473612,17003520,-14.3,-10.57,-7.46
 2004/11/01,1317.66,1323.1,1304.29,1305.29,12590679,1327,1325.43,1355.64,1358.79,           ,0,12590679,18302156,17196646,-15.92,-11.64,-8.56
 2004/11/02,1303.88,1306.28,1290.99,1301.53,11549233,1322.35,1321.82,1348.94,1357.71,           ,0,11549233,17035264,16973620,-17.31,-12.78,-9.06
