,close,high,low,ma10,ma20,ma5,ma5-ma20,ma60,open,vol
2014-12-23,1496.53,1543.35,1489.12,1598.05,1583.34,1577.9,-0.343577500726,1536.1,1501.53,16067375.0
2014-12-24,1519.8,1524.27,1501.23,1592.78,1581.62,1553.03,-1.80764026757,1536.14,1502.67,14578911.0
2014-12-25,1529.47,1531.64,1514.23,1586.94,1579.92,1532.1,-3.02673553091,1536.49,1522.0,14030107.0
2014-12-26,1536.08,1539.16,1524.01,1578.2,1578.18,1519.95,-3.68969319089,1536.9,1531.2,13861501.0
2014-12-29,1499.4,1531.12,1491.21,1562.39,1575.53,1516.25,-3.76254339809,1536.46,1531.12,18402872.0
2014-12-30,1460.11,1493.44,1450.05,1543.44,1570.27,1508.97,-3.90378724678,1535.11,1491.1,16799418.0
2014-12-31,1471.76,1479.86,1451.29,1526.19,1563.63,1499.35,-4.11094696316,1533.68,1455.68,14413885.0
2015-01-05,1464.77,1470.58,1429.08,1509.26,1555.78,1486.43,-4.45757112188,1532.07,1470.58,17918524.0
2015-01-06,1539.83,1542.15,1454.14,1503.56,1553.68,1487.18,-4.28016065084,1531.83,1458.57,23463900.0
2015-01-07,1523.39,1547.25,1517.37,1504.11,1551.49,1491.97,-3.83631219022,1531.42,1542.4,18445958.0
2015-01-08,1541.89,1565.77,1516.83,1508.65,1553.35,1508.32,-2.89889593459,1531.46,1516.83,18696816.0
2015-01-09,1553.24,1583.75,1534.61,1511.99,1552.38,1524.63,-1.78757778379,1531.59,1535.33,18988280.0
2015-01-12,1586.12,1587.18,1550.62,1517.66,1552.3,1548.9,-0.219029826709,1532.58,1552.05,16188545.0
2015-01-13,1601.17,1611.13,1578.4,1524.16,1551.18,1561.15,0.642736497376,1534.08,1587.69,17954628.0
2015-01-14,1588.01,1605.16,1579.55,1533.04,1547.71,1574.1,1.7050997926,1535.01,1598.72,15881401.0
2015-01-15,1586.34,1606.56,1578.22,1545.65,1544.54,1582.97,2.48811944009,1536.16,1584.68,14727005.0
2015-01-16,1639.56,1641.53,1586.64,1562.44,1544.31,1600.25,3.62232971359,1538.41,1586.71,18420218.0
2015-01-19,1630.06,1691.14,1599.66,1578.96,1544.11,1609.03,4.20436367875,1540.95,1608.25,26167228.0
2015-01-20,1700.85,1700.94,1635.57,1595.06,1549.31,1628.97,5.14164369945,1544.67,1635.57,26255330.0
2015-01-21,1722.58,1729.84,1701.87,1614.99,1559.55,1655.88,6.17678176397,1548.51,1704.1,29807348.0
2015-01-22,1744.04,1744.08,1716.39,1635.2,1571.93,1687.43,7.34765542995,1552.21,1723.24,25850792.0
2015-01-23,1697.29,1742.09,1693.52,1649.6,1580.79,1698.95,7.47474364084,1555.0,1742.09,23622924.0
2015-01-26,1739.79,1740.37,1698.99,1664.97,1591.32,1720.93,8.14481059749,1558.56,1698.99,20324148.0
2015-01-27,1743.68,1754.21,1715.53,1679.22,1601.69,1729.47,7.97782342401,1562.4,1742.47,22208742.0
2015-01-28,1731.41,1759.0,1727.92,1693.55,1613.29,1731.22,7.30990708428,1565.76,1741.07,22204674.0
2015-01-29,1711.37,1733.63,1709.36,1706.06,1625.86,1724.7,6.07924421537,1569.01,1717.4,17053768.0
2015-01-30,1680.58,1721.14,1679.69,1710.16,1636.3,1721.38,5.19953553749,1571.81,1712.85,17600388.0
2015-02-02,1696.83,1708.71,1660.05,1716.85,1647.91,1712.78,3.9365013866,1574.55,1667.12,16017327.0
2015-02-03,1750.91,1762.73,1703.93,1721.85,1658.46,1714.22,3.36215525246,1578.36,1703.93,22107002.0
2015-02-04,1757.74,1770.2,1743.02,1725.36,1670.18,1719.5,2.95297512843,1582.41,1753.77,21675340.0
2015-02-05,1774.31,1809.72,1741.96,1728.39,1681.79,1732.07,2.98967171882,1587.62,1757.23,27268284.0
2015-02-06,1730.97,1783.62,1725.64,1731.76,1690.68,1742.15,3.04433718977,1591.87,1772.35,22554474.0
2015-02-09,1708.85,1753.5,1702.56,1728.66,1696.82,1744.55,2.81290885303,1596.31,1727.22,17274076.0
2015-02-10,1747.68,1747.86,1700.88,1729.06,1704.14,1743.9,2.33314164329,1601.41,1707.26,14723102.0
2015-02-11,1772.85,1783.24,1748.23,1733.21,1713.38,1746.93,1.95811787228,1606.43,1748.23,17429104.0
2015-02-12,1788.81,1799.46,1776.35,1740.96,1723.51,1749.85,1.52827659834,1611.55,1777.22,18833004.0
2015-02-13,1825.49,1828.24,1796.41,1755.44,1732.8,1768.72,2.0729455217,1616.88,1798.54,23434640.0
2015-02-16,1896.63,1897.66,1836.71,1775.43,1746.14,1806.3,3.44531366328,1623.58,1836.71,25701182.0
2015-02-17,1894.31,1909.91,1873.17,1789.76,1755.81,1835.63,4.54604997124,1630.07,1908.18,20837924.0
2015-02-25,1876.75,1909.65,1872.1,1801.66,1763.51,1856.4,5.26733616481,1636.22,1899.39,22085808.0
2015-02-26,1880.39,1891.78,1847.73,1812.28,1770.33,1874.7,5.89551100642,1641.86,1875.33,22057948.0
2015-02-27,1928.04,1928.04,1880.63,1831.97,1781.87,1895.22,6.361294595,1648.09,1880.63,25087030.0
2015-03-02,1986.99,1987.8,1940.32,1859.79,1794.22,1913.28,6.6357525833,1655.15,1944.11,32869532.0
2015-03-03,1961.74,2004.03,1961.01,1881.2,1805.13,1926.78,6.73912682189,1661.67,1987.33,33661208.0
2015-03-04,2009.83,2011.08,1960.54,1904.9,1819.06,1953.4,7.38513298077,1669.29,1960.54,29329328.0
2015-03-05,2014.79,2032.22,1997.46,1927.49,1834.22,1980.28,7.96305786656,1676.78,2015.7,30333940.0
2015-03-06,1951.4,2018.18,1949.29,1940.09,1847.76,1984.95,7.42466554098,1682.56,2016.81,27454184.0
2015-03-09,1994.39,1996.9,1932.82,1949.86,1862.64,1986.45,6.64701713697,1688.78,1941.42,23708890.0
2015-03-10,2045.32,2048.3,2001.19,1964.96,1877.36,2003.15,6.70036647207,1696.5,2001.19,26879784.0
2015-03-11,2035.83,2054.77,2022.32,1980.88,1891.27,2008.35,6.19054920768,1704.31,2050.76,27548628.0
2015-03-12,2018.13,2054.39,1984.91,1994.65,1903.46,2009.03,5.54621583853,1712.87,2034.62,27515748.0
2015-03-13,2069.07,2070.95,2011.17,2008.75,1920.36,2032.55,5.84213376659,1721.14,2020.66,25475092.0
2015-03-16,2142.67,2144.78,2088.2,2024.32,1942.06,2062.2,6.18621463806,1730.39,2088.2,34782784.0
2015-03-17,2137.46,2164.49,2117.78,2041.89,1961.54,2080.63,6.0712501402,1738.96,2149.37,37031744.0
2015-03-18,2182.92,2186.02,2124.98,2059.2,1982.05,2110.05,6.45796019273,1747.71,2138.37,37750040.0
2015-03-19,2183.88,2192.55,2160.99,2076.11,2001.8,2143.2,7.06364272155,1756.62,2184.76,34983556.0
2015-03-20,2213.77,2232.08,2187.01,2102.35,2021.22,2172.15,7.46727224152,1766.11,2187.47,35792060.0
2015-03-23,2293.65,2293.92,2221.71,2132.26,2041.06,2202.32,7.90079664488,1777.1,2225.85,39047312.0
2015-03-24,2357.97,2363.06,2253.2,2163.54,2064.25,2246.45,8.82645028461,1789.79,2310.51,48344704.0
2015-03-25,2385.01,2405.56,2344.11,2198.45,2089.66,2286.85,9.4364633481,1804.24,2364.94,42627896.0
2015-03-26,2291.79,2370.3,2270.79,2225.81,2110.23,2308.43,9.39234111921,1817.5,2362.45,43457616.0
2015-03-27,2323.82,2326.42,2267.87,2251.3,2130.02,2330.45,9.40977080027,1830.9,2274.68,31041900.0
2015-03-30,2290.48,2332.6,2266.85,2266.07,2145.2,2329.82,8.60619056498,1843.58,2319.31,33193596.0
2015-03-31,2335.17,2358.21,2288.31,2285.85,2163.87,2325.25,7.45793416425,1856.9,2294.32,34588776.0
2015-04-01,2404.91,2407.49,2345.75,2308.04,2183.62,2329.23,6.66828477482,1871.99,2347.0,34211588.0
2015-04-02,2475.33,2475.33,2420.19,2337.19,2206.65,2365.95,7.21908775746,1888.91,2434.76,39817436.0
2015-04-03,2510.16,2515.58,2460.94,2366.82,2234.59,2403.2,7.54545576593,1906.22,2469.85,39200268.0
2015-04-07,2556.7,2557.87,2522.26,2393.14,2262.7,2456.45,8.56277898086,1924.42,2530.07,39071936.0
2015-04-08,2488.16,2568.09,2442.82,2406.15,2284.84,2487.05,8.85007265279,1940.22,2566.94,43774348.0
2015-04-09,2496.49,2501.3,2346.89,2417.3,2307.88,2505.38,8.55763731217,1956.44,2481.69,40257708.0
2015-04-10,2552.83,2567.68,2457.82,2443.41,2334.61,2520.88,7.9786345471,1973.29,2475.55,35139352.0
2015-04-13,2577.78,2596.92,2545.26,2468.8,2360.05,2534.4,7.3875553484,1990.36,2558.19,38288464.0
2015-04-14,2558.85,2593.7,2539.94,2495.64,2380.86,2534.82,6.46657090295,2006.58,2584.59,36477492.0
2015-04-15,2441.74,2548.99,2441.74,2506.3,2396.07,2525.55,5.40384880241,2020.59,2548.99,36021332.0
2015-04-16,2484.33,2532.31,2407.85,2514.24,2411.14,2523.1,4.64344666838,2035.52,2420.93,30450606.0
2015-04-17,2463.99,2511.98,2453.28,2513.1,2425.14,2505.32,3.30620087912,2050.15,2507.47,33251374.0
2015-04-20,2424.85,2493.2,2411.34,2504.57,2435.7,2474.75,1.60323520959,2063.24,2462.41,34510160.0
2015-04-21,2566.09,2566.09,2443.12,2505.51,2449.32,2476.2,1.0974474548,2078.84,2443.12,32057304.0
2015-04-22,2634.93,2655.37,2610.74,2520.19,2463.17,2514.82,2.09689140417,2094.41,2610.74,37301988.0
2015-04-23,2706.19,2718.26,2656.18,2541.16,2479.23,2559.23,3.22680832355,2110.8,2656.18,38248608.0
2015-04-24,2734.75,2747.62,2672.2,2559.35,2501.38,2613.38,4.47752840432,2127.31,2689.91,36429964.0
2015-04-27,2747.5,2806.76,2737.15,2576.32,2522.56,2677.9,6.15802993784,2144.82,2781.6,34684444.0
2015-04-28,2687.97,2779.2,2650.43,2589.23,2542.43,2702.25,6.28611210535,2160.62,2764.41,34410032.0
2015-04-29,2797.52,2798.52,2674.76,2624.81,2565.56,2734.8,6.5966104866,2178.19,2693.48,29865932.0
2015-04-30,2857.89,2918.75,2825.16,2662.18,2588.21,2765.13,6.83561225712,2196.96,2825.16,34285828.0
2015-05-04,2845.25,2884.44,2803.82,2700.3,2606.7,2787.23,6.92561476196,2215.86,2868.1,29104458.0
2015-05-05,2783.44,2845.71,2753.87,2736.15,2620.36,2794.4,6.64183547299,2234.24,2830.79,30083796.0
2015-05-06,2846.56,2927.03,2806.3,2764.2,2634.86,2826.15,7.25996827156,2253.4,2806.3,34768112.0
2015-05-07,2806.05,2879.68,2801.47,2781.31,2650.75,2827.82,6.67999622748,2270.99,2824.82,30603594.0
2015-05-08,2973.6,2974.37,2838.97,2808.05,2674.61,2850.98,6.59423243015,2291.25,2838.97,38363324.0
2015-05-11,3146.83,3150.49,2991.33,2849.26,2704.31,2911.3,7.65407811974,2314.13,3015.43,48013492.0
2015-05-12,3250.3,3254.99,3133.96,2899.54,2737.93,3004.68,9.74276186754,2339.45,3176.54,51249204.0
2015-05-13,3192.15,3271.18,3123.92,2949.96,2769.59,3073.77,10.9828530577,2364.17,3185.34,46156896.0
2015-05-14,3141.59,3228.03,3137.28,2984.36,2804.59,3140.9,11.9914140748,2387.4,3174.45,44148588.0
2015-05-15,3145.34,3176.12,3059.86,3013.11,2837.64,3175.25,11.8975627634,2410.28,3109.12,40803048.0
2015-05-18,3278.48,3286.41,3178.37,3056.43,2878.36,3201.55,11.2282688753,2435.1,3178.37,42156100.0
2015-05-19,3322.77,3340.42,3206.78,3110.38,2923.26,3216.07,10.0165568578,2460.06,3310.09,44285352.0
2015-05-20,3406.28,3471.95,3339.17,3166.34,2965.27,3258.9,9.90230231986,2485.22,3339.17,46165536.0
2015-05-21,3527.41,3531.84,3421.45,3238.48,3009.89,3336.05,10.8362764088,2512.44,3421.61,44954144.0
2015-05-22,3516.63,3618.24,3438.57,3292.77,3050.41,3410.3,11.7980861589,2539.77,3594.59,57570184.0
2015-05-25,3467.92,3499.54,3370.84,3324.89,3087.07,3448.23,11.6991192296,2566.23,3415.67,45619500.0
2015-05-26,3618.23,3619.49,3471.8,3361.68,3130.61,3507.27,12.0315210135,2594.4,3471.8,45465316.0
2015-05-27,3628.67,3662.98,3546.58,3405.34,3177.65,3551.77,11.7734804022,2621.76,3638.21,49660296.0
2015-05-28,3432.98,3677.33,3432.98,3434.48,3209.42,3532.9,10.0790797091,2646.28,3618.34,54111024.0
2015-05-29,3542.84,3595.17,3328.46,3474.21,3243.66,3538.13,9.07832510189,2671.83,3444.06,49995032.0
2015-06-01,3718.75,3722.87,3580.08,3518.25,3287.34,3588.27,9.15420978664,2700.23,3580.08,43302740.0
2015-06-02,3901.54,3912.48,3756.09,3576.13,3343.25,3644.98,9.02505047484,2732.73,3757.1,50081952.0
2015-06-03,3982.25,4011.04,3838.22,3633.73,3400.03,3715.68,9.28374161404,2765.86,3949.28,49970440.0
2015-06-04,3943.47,4015.2,3695.83,3675.32,3456.9,3817.75,10.4385432034,2797.5,3991.8,47259472.0
2015-06-05,3885.83,4037.96,3841.42,3712.25,3502.51,3886.38,10.9598545043,2828.33,3994.44,46810856.0
2015-06-08,3704.55,3862.8,3643.04,3735.9,3530.39,3883.52,10.0025776189,2856.44,3862.8,44704760.0
2015-06-09,3705.54,3793.37,3633.72,3744.65,3553.16,3844.32,8.19439597429,2883.71,3664.37,38942848.0
2015-06-10,3834.7,3876.85,3676.76,3765.24,3585.29,3814.8,6.40143475144,2911.91,3695.06,43364844.0
2015-06-11,3862.14,3884.37,3815.06,3808.15,3621.31,3798.55,4.89436143274,2940.66,3843.98,44129784.0
2015-06-12,3899.71,3922.7,3850.59,3843.85,3659.03,3801.32,3.8887355392,2969.27,3889.16,44912716.0
2015-06-15,3696.03,3919.36,3688.89,3841.57,3679.91,3799.63,3.25334043496,2994.47,3919.36,47406720.0
2015-06-16,3590.67,3669.82,3475.35,3810.49,3693.31,3776.65,2.25651245089,3017.42,3636.79,43314292.0
2015-06-17,3741.36,3754.37,3511.11,3786.4,3710.06,3758.0,1.2921623909,3041.55,3586.37,39791392.0
2015-06-18,3504.55,3752.18,3497.73,3742.51,3708.92,3686.48,-0.605027878736,3060.66,3734.91,38221168.0
2015-06-19,3314.98,3476.03,3304.65,3685.43,3698.84,3569.52,-3.49623125088,3076.16,3408.53,36852904.0
2015-06-23,3393.94,3397.27,3154.6,3654.36,3695.13,3509.1,-5.03446428136,3094.53,3314.89,38158328.0
2015-06-24,3383.4,3459.46,3304.67,3622.15,3683.4,3467.65,-5.85736004778,3112.19,3425.57,37628648.0
2015-06-25,3206.38,3408.23,3172.37,3559.32,3662.28,3360.65,-8.23612612908,3127.45,3403.63,36857096.0
2015-06-26,2920.7,3078.4,2915.94,3465.18,3636.66,3243.88,-10.8005697536,3137.21,3078.4,35432056.0
2015-06-29,2689.76,2950.13,2663.44,3344.18,3594.01,3118.82,-13.221721698,3141.96,2943.5,38531844.0
2015-06-30,2858.61,2875.09,2485.46,3260.44,3551.01,3011.77,-15.1855387622,3148.35,2566.02,54686572.0
2015-07-01,2759.41,3008.19,2743.61,3177.3,3493.89,2886.95,-17.3714684778,3152.5,2842.17,52601144.0
2015-07-02,2649.32,2825.15,2591.05,3068.1,3427.25,2775.55,-19.0152454592,3154.05,2756.25,45280320.0
2015-07-03,2605.28,2788.76,2458.29,2978.18,3360.34,2712.48,-19.2795967075,3156.0,2559.03,47079752.0
2015-07-06,2493.83,2795.67,2417.56,2896.06,3290.74,2673.3,-18.7629530136,3155.95,2795.67,51605868.0
2015-07-07,2352.01,2415.68,2350.97,2791.88,3223.12,2571.98,-20.2021643625,3152.61,2398.1,18897956.0
2015-07-08,2364.05,2364.08,2304.76,2689.93,3156.04,2492.9,-21.0117742487,3149.04,2304.76,44477612.0
2015-07-09,2435.76,2435.76,2338.11,2612.86,3086.09,2450.18,-20.6056855114,3146.99,2338.11,22948808.0
2015-07-10,2535.89,2535.89,2478.87,2574.4,3019.79,2436.32,-19.3215422264,3148.56,2487.39,13426826.0
2015-07-13,2683.07,2683.07,2592.2,2573.73,2958.95,2474.15,-16.3841903378,3151.88,2612.77,25235636.0
2015-07-14,2726.05,2827.55,2715.98,2560.48,2910.46,2548.98,-12.4200298235,3156.24,2725.04,40597844.0
2015-07-15,2590.03,2750.66,2583.46,2543.54,2860.42,2594.18,-9.30772404053,3159.0,2750.66,50649968.0
2015-07-16,2627.08,2698.16,2439.24,2541.3,2804.7,2632.43,-6.14218989553,3160.01,2526.65,52481076.0
2015-07-17,2783.32,2805.8,2646.5,2559.11,2768.64,2681.9,-3.13294613962,3162.49,2651.44,46866248.0
2015-07-20,2848.3,2907.15,2777.91,2594.55,2745.31,2714.95,-1.10588603837,3164.85,2820.72,57264696.0
2015-07-21,2882.9,2917.41,2779.53,2647.65,2719.76,2746.32,0.976556755008,3167.32,2802.02,48846236.0
2015-07-22,2897.37,2932.06,2828.45,2700.99,2695.46,2807.8,4.16774873305,3169.82,2882.06,51433160.0
2015-07-23,2967.95,2969.35,2864.43,2754.2,2683.53,2875.98,7.17152407463,3174.49,2896.25,53211860.0
2015-07-24,2897.82,3014.18,2879.26,2790.39,2682.39,2898.88,8.0707876185,3176.16,2976.94,58741276.0
2015-07-27,2683.45,2924.08,2683.05,2790.43,2682.07,2865.9,6.85403438389,3173.25,2822.37,55582924.0
2015-07-28,2581.96,2705.18,2492.19,2776.01,2668.24,2805.7,5.15171049081,3168.86,2546.41,58035380.0
2015-07-29,2693.87,2693.99,2483.92,2786.4,2664.97,2765.0,3.75351317276,3167.37,2617.94,52023480.0
2015-07-30,2561.19,2707.76,2556.09,2779.81,2660.56,2683.65,0.867862404907,3162.61,2671.46,48185188.0
2015-07-31,2539.84,2605.34,2499.25,2755.46,2657.29,2612.05,-1.70248636769,3158.18,2507.26,38567344.0
2015-08-03,2399.27,2494.8,2371.48,2710.56,2652.56,2555.23,-3.6692855204,3148.6,2475.33,39835424.0
2015-08-04,2546.16,2546.16,2380.28,2676.89,2662.27,2548.07,-4.28957243255,3138.59,2396.41,42143744.0
2015-08-05,2502.04,2584.19,2480.45,2637.35,2669.17,2509.7,-5.97451642271,3126.12,2542.27,46817456.0
2015-08-06,2480.93,2517.99,2430.53,2588.65,2671.43,2493.65,-6.65486275141,3114.27,2441.96,33923608.0
2015-08-07,2576.99,2586.53,2505.27,2556.56,2673.48,2501.07,-6.44889806544,3104.86,2509.96,42575832.0
2015-08-10,2706.72,2726.9,2593.41,2558.9,2674.66,2562.57,-4.19081303792,3097.55,2606.74,47852696.0
2015-08-11,2698.91,2747.83,2675.15,2570.59,2673.3,2593.1,-3.00003740695,3087.89,2705.04,48057872.0
2015-08-12,2622.19,2700.4,2622.19,2563.43,2674.91,2617.15,-2.15932498664,3076.21,2658.84,38304000.0
2015-08-13,2684.26,2684.26,2578.91,2575.74,2677.77,2657.82,-0.745022910855,3064.18,2608.74,37616568.0
2015-08-14,2674.02,2725.47,2664.42,2589.15,2672.31,2677.23,0.184110376416,3049.96,2713.78,40688352.0
2015-08-17,2666.29,2676.72,2613.78,2615.85,2663.21,2669.13,0.222288141003,3035.78,2665.37,36547440.0
2015-08-18,2504.17,2720.58,2488.61,2611.65,2644.27,2630.2,-0.532093923843,3019.72,2674.42,49129700.0
2015-08-19,2570.69,2584.36,2359.17,2618.51,2627.93,2619.88,-0.306324749898,3002.26,2427.94,43737324.0
2015-08-20,2508.82,2610.9,2508.35,2621.31,2604.98,2584.8,-0.774670055048,2983.6,2556.77,39721276.0
2015-08-21,2341.95,2480.68,2340.92,2597.8,2577.18,2518.38,-2.28156356948,2965.41,2452.62,35141460.0
2015-08-24,2152.61,2246.55,2152.61,2542.39,2550.64,2415.65,-5.29239720227,2942.24,2222.54,23049576.0
2015-08-25,1990.71,2048.03,1987.12,2471.57,2521.08,2312.95,-8.25558887461,2913.44,1996.04,27176060.0
2015-08-26,1890.04,2044.66,1875.03,2398.35,2480.89,2176.82,-12.2564885988,2879.92,1975.92,46445008.0
2015-08-27,1959.49,1959.98,1843.19,2325.88,2450.81,2066.95,-15.6625768623,2846.2,1924.78,40510060.0
2015-08-28,2082.12,2086.87,1960.39,2266.69,2427.92,2015.0,-17.0071501532,2815.18,1990.35,45280232.0
2015-08-31,1996.87,2058.85,1987.58,2199.75,2407.8,1983.85,-17.6073594152,2783.7,2056.29,35634528.0
2015-09-01,1889.49,1959.46,1877.36,2138.27,2374.96,1963.6,-17.3207127699,2753.45,1959.46,31889888.0
2015-09-02,1855.03,1953.91,1779.18,2066.71,2342.61,1956.6,-16.4777747897,2722.61,1787.71,38372944.0
2015-09-07,1893.52,1953.4,1878.26,2005.19,2313.25,1943.43,-15.9870312331,2690.26,1882.86,37806240.0
2015-09-08,2001.16,2004.81,1859.21,1971.11,2284.46,1927.22,-15.6378312599,2659.24,1875.67,36849648.0
2015-09-09,2071.72,2102.23,2017.1,1963.03,2252.71,1942.2,-13.7838425718,2628.77,2023.31,50760168.0
2015-09-10,2039.12,2078.42,2024.89,1967.86,2219.72,1972.13,-11.1541095273,2601.16,2030.03,35482568.0
2015-09-11,2060.5,2084.05,2029.81,1984.91,2191.63,2013.22,-8.14051641929,2575.65,2039.01,32555430.0
2015-09-14,1906.21,2075.67,1905.2,1979.57,2152.73,2015.72,-6.36447673419,2545.07,2068.2,34890884.0
2015-09-15,1797.56,1892.81,1794.29,1951.13,2108.91,1975.03,-6.34830315187,2516.62,1843.23,33039214.0
2015-09-16,1926.25,1928.78,1808.75,1944.06,2071.91,1945.93,-6.08037993928,2493.47,1813.73,39024400.0
2015-09-17,1933.3,2020.55,1922.8,1948.44,2043.36,1924.75,-5.80465507791,2469.13,1943.29,47985104.0
2015-09-18,1983.3,1995.5,1922.14,1961.26,2013.99,1909.3,-5.19813901757,2445.79,1948.12,37674216.0
2015-09-21,2079.06,2080.22,1945.35,1979.81,1992.5,1943.9,-2.4391468005,2427.0,1950.33,43477604.0
2015-09-22,2078.72,2108.56,2042.13,1987.57,1979.34,2000.13,1.05035011671,2412.97,2082.34,47584444.0
2015-09-23,2077.99,2103.22,2036.06,1988.2,1975.61,2030.47,2.77686385471,2402.78,2039.49,41306380.0
2015-09-24,2106.59,2130.47,2084.31,1994.94,1981.4,2065.13,4.22579993944,2390.24,2090.56,43139456.0
2015-09-25,2020.97,2106.95,2002.45,1990.99,1987.95,2072.68,4.26217963228,2377.94,2091.86,41100872.0
2015-09-28,2122.26,2124.06,2007.92,2012.6,1996.09,2081.3,4.26884559313,2369.15,2024.89,37858680.0
2015-09-29,2098.57,2135.51,2075.97,2042.7,1996.91,2085.27,4.4248363722,2360.71,2089.54,38424616.0
2015-09-30,2082.67,2124.29,2049.43,2058.34,2001.2,2086.2,4.24745152908,2353.85,2111.99,29708448.0
2015-10-08,2190.31,2210.04,2138.54,2084.05,2016.24,2102.98,4.30206721422,2351.16,2153.12,42031220.0
2015-10-09,2216.66,2230.03,2184.55,2107.39,2034.32,2142.1,5.29808486374,2348.7,2190.84,42927692.0
2015-10-12,2316.78,2344.21,2232.27,2131.15,2055.48,2181.0,6.10660283729,2346.72,2233.61,55775628.0
2015-10-13,2342.04,2351.52,2290.64,2157.48,2072.52,2229.68,7.58303900565,2343.49,2297.93,50249440.0
2015-10-14,2305.0,2350.59,2295.6,2180.18,2084.19,2274.15,9.1143321866,2337.19,2330.08,52435988.0
2015-10-15,2404.53,2406.21,2296.79,2209.99,2102.46,2317.0,10.2042369415,2331.83,2300.62,56549120.0
2015-10-16,2449.03,2452.94,2401.09,2252.79,2121.89,2363.48,11.3856043433,2329.48,2424.62,61932152.0
2015-10-19,2433.6,2466.48,2398.34,2283.93,2148.26,2386.85,11.1061975739,2326.25,2465.11,57914032.0
2015-10-20,2511.16,2520.08,2427.78,2325.18,2183.94,2420.68,10.8400413931,2321.72,2430.18,58460596.0
2015-10-21,2344.74,2527.77,2335.66,2351.39,2204.86,2428.63,10.1489436971,2313.32,2504.78,72233600.0
2015-10-22,2458.14,2465.1,2355.16,2378.16,2231.11,2439.32,9.33212616142,2306.24,2355.16,59640208.0
2015-10-23,2538.38,2549.76,2461.49,2410.34,2258.86,2457.2,8.78053531427,2300.26,2488.31,67588136.0
2015-10-26,2527.48,2570.13,2481.59,2431.41,2281.28,2475.98,8.53468228363,2292.92,2570.13,68447320.0
2015-10-27,2563.96,2586.95,2423.6,2453.61,2305.54,2486.55,7.85108911578,2287.36,2497.16,62288144.0
2015-10-28,2485.24,2583.82,2473.47,2471.64,2325.91,2514.65,8.11467339665,2284.05,2551.7,57717000.0
2015-10-29,2485.28,2528.7,2436.78,2479.7,2344.84,2520.07,7.47300455468,2282.44,2504.85,44057660.0
2015-10-30,2478.28,2534.47,2439.16,2482.63,2367.71,2508.05,5.92724615768,2278.85,2475.23,50077024.0
2015-11-02,2432.04,2513.32,2408.78,2482.46,2383.19,2488.95,4.43774940311,2276.7,2416.1,46816872.0
2015-11-03,2429.27,2461.33,2407.55,2474.27,2399.73,2462.0,2.5948752568,2274.85,2444.05,39935036.0
2015-11-04,2584.32,2584.32,2451.23,2498.24,2424.81,2481.82,2.35111204589,2277.94,2451.23,58452416.0
2015-11-05,2564.72,2630.83,2542.85,2508.9,2443.53,2497.73,2.21810249925,2278.25,2587.82,65112052.0
2015-11-06,2661.41,2666.4,2571.66,2521.2,2465.77,2534.35,2.78128130361,2280.9,2571.66,61741800.0
2015-11-09,2724.62,2747.79,2612.26,2540.91,2486.16,2592.88,4.29256363227,2284.96,2653.31,68677816.0
2015-11-10,2746.61,2783.12,2700.29,2559.18,2506.39,2656.35,5.98310717805,2287.79,2710.9,65216340.0
2015-11-11,2804.68,2806.54,2730.52,2591.11,2531.38,2700.4,6.67699041629,2289.42,2738.58,70870880.0
2015-11-12,2783.3,2827.71,2743.26,2620.93,2550.31,2744.13,7.59986040913,2290.83,2818.57,74163984.0
2015-11-13,2710.16,2772.81,2681.61,2644.11,2563.37,2753.88,7.43201332621,2292.3,2751.39,65461352.0
2015-11-16,2797.16,2797.16,2654.64,2680.63,2581.54,2768.38,7.23754038287,2294.18,2656.57,55154368.0
2015-11-17,2717.05,2847.9,2711.58,2709.41,2591.84,2762.48,6.58373973702,2294.9,2834.98,73555488.0
2015-11-18,2661.17,2741.33,2655.06,2717.09,2607.66,2733.77,4.8361366129,2294.81,2727.61,51626128.0
2015-11-19,2770.75,2770.75,2676.75,2737.69,2623.29,2731.25,4.1154428218,2299.25,2678.36,54825140.0
2015-11-20,2800.15,2817.96,2757.84,2751.56,2636.38,2749.25,4.2812492888,2303.08,2783.04,69030480.0
2015-11-23,2770.58,2839.84,2759.31,2756.16,2648.54,2743.95,3.60236205608,2307.44,2797.12,67520736.0
2015-11-24,2816.05,2816.05,2739.52,2763.1,2661.14,2763.73,3.85511472527,2315.34,2767.72,52702492.0
2015-11-25,2897.57,2906.8,2806.82,2772.4,2681.76,2811.02,4.8199689756,2327.76,2813.51,66418480.0
2015-11-26,2833.2,2915.95,2831.38,2777.38,2699.15,2823.5,4.60700590927,2341.8,2911.85,63202928.0
2015-11-27,2649.55,2844.05,2629.13,2771.32,2707.72,2793.4,3.1642858198,2354.46,2819.36,64579688.0
2015-11-30,2672.58,2687.05,2507.38,2758.88,2719.75,2773.8,1.98731501057,2366.34,2658.97,60052416.0
2015-12-01,2655.35,2700.35,2621.17,2752.69,2731.05,2741.65,0.388129107852,2375.9,2669.3,49682992.0
2015-12-02,2613.26,2660.12,2525.34,2747.9,2732.49,2684.77,-1.74639248451,2386.17,2653.24,43453060.0
2015-12-03,2708.12,2710.81,2622.49,2741.64,2739.66,2659.77,-2.91605527693,2399.81,2622.49,43270232.0
