      date,    open,    high,    low,    close,         vol,  ma5  ,  ma10  ,  ma20   ,   ma60  ,ma5-ma20
 2004/07/22,940.38,941.76,910.21,913.14,4832675,937.3,925.91,919.82,959.26,1.900371812
 2004/07/23,910.21,915.95,901.76,915.04,4391591,931.07,925.09,920.98,957.28,1.095572108
 2004/07/26,910.31,914.24,899.64,903.75,2626175,922.33,925.01,921.98,955.02,0.037961778
 2004/07/27,902.9,909.44,896.24,903.32,2956938,915.15,924.65,922.1,952.89,-0.753714348
 2004/07/28,904.29,914.04,891.72,906.05,3524551,908.26,924.03,922.51,950.83,-1.544698702
 2004/07/29,905.67,918.86,905.54,918.79,4066012,909.39,923.34,922.2,949.2,-1.389069616
 2004/07/30,919.94,920.52,905.63,906.27,3201300,907.64,919.35,921.19,947.2,-1.470923479
 2004/08/02,901.81,905.9,897.61,900.02,1996493,906.89,914.61,919.75,945.6,-1.398206034
 2004/08/03,898.49,905.3,891.76,893.3,2333146,904.88,910.02,917.82,943.76,-1.4098625
 2004/08/04,893.06,938.23,888.79,923.02,7671835,908.28,908.27,917.78,942.06,-1.035106453
 2004/08/05,919.84,929.26,907.7,909.08,4403874,906.34,907.86,916.89,940.19,-1.150628756
 2004/08/06,908.33,920.02,904.55,911.55,3389741,907.39,907.52,916.3,938.75,-0.972388956
 2004/08/09,909.42,922.94,906.66,920.76,2936670,911.54,909.22,917.11,937.74,-0.607342631
 2004/08/10,921.7,927.93,918.08,926.54,2537302,918.19,911.54,918.09,936.69,0.010892178
 2004/08/11,926.48,926.94,911.86,914.61,2506016,916.51,912.39,918.21,935.45,-0.185142832
 2004/08/12,909.68,909.68,899.66,907.83,2661774,916.26,911.3,917.32,934.15,-0.115554005
 2004/08/13,901.26,914.54,898.73,907,3755422,915.35,911.37,915.36,932.69,-0.001092466
 2004/08/16,905.52,912.12,901.45,904.01,2578844,912,911.77,913.19,931.23,-0.130312421
 2004/08/17,903.78,912.7,898.87,910.86,2079082,908.86,913.53,911.77,930.1,-0.319159437
 2004/08/18,910.93,922.17,910.41,911.85,2593997,908.31,912.41,910.34,928.88,-0.222993607
 2004/08/19,911.48,911.48,898.99,903.32,2478489,907.41,911.83,909.85,927.22,-0.268176073
 2004/08/20,900.85,909.52,896.7,904.83,2524753,906.97,911.16,909.34,925.7,-0.260628588
 2004/08/23,903.19,903.21,889.03,889.66,2073584,904.1,908.05,908.63,923.84,-0.498552766
 2004/08/24,887.91,900.31,883.26,897.77,2423679,901.48,905.17,908.36,921.9,-0.757408957
 2004/08/25,897.65,899.26,892.14,894.37,1545016,897.99,903.15,907.77,920.11,-1.077365412
 2004/08/26,893.45,895.65,886.43,892.1,1530230,895.74,901.58,906.44,918.54,-1.180442169
 2004/08/27,891.99,894.89,879.66,883.7,2079712,891.52,899.25,905.31,916.83,-1.523235135
 2004/08/30,880.65,884.71,876.55,882.05,1639113,890,897.05,904.41,915.31,-1.593303922
 2004/08/31,896.86,908.21,888.37,895.78,2910152,889.6,895.54,904.53,914.33,-1.650580965
 2004/09/01,894.62,894.62,879.4,880.54,2020124,886.83,892.41,902.41,913.32,-1.72648796
 2004/09/02,878.63,882.63,867.02,881.57,3159288,884.73,890.24,901.03,912.27,-1.809040764
 2004/09/03,882.08,884.16,875.38,879.42,1597271,883.87,887.7,899.43,911.22,-1.729984546
 2004/09/06,878.4,879.27,871.15,874.69,1700447,882.4,886.2,897.13,910.38,-1.641902511
 2004/09/07,874.1,878.86,869.87,877.77,1597379,878.8,884.2,894.69,909.3,-1.776034157
 2004/09/08,877.14,877.75,858.86,864.59,3834097,875.61,881.22,892.19,907.93,-1.858348558
 2004/09/09,862.36,862.54,847.07,848.46,2960520,868.99,876.86,889.22,906.63,-2.275027552
 2004/09/10,846.38,852.65,839.93,851.97,1800976,863.5,873.68,886.47,905.66,-2.591176238
 2004/09/13,850.22,850.22,833.09,834.1,1863476,855.38,868.89,882.97,904.41,-3.124681473
 2004/09/14,838.55,864.66,838.55,860.1,3962947,851.84,865.32,880.43,903.44,-3.247276899
 2004/09/15,862.57,905.63,859.89,892.77,8520692,857.48,866.54,879.48,903.1,-2.501478146
 2004/09/16,899.9,909.91,893.38,903.4,6511723,868.47,868.73,879.48,903.05,-1.251876109
 2004/09/17,905.57,932.82,901.65,932.32,9875806,884.54,874.02,880.86,903.73,0.417773539
 2004/09/20,939.42,965.29,938.46,965.11,13134290,910.74,883.06,884.63,905.08,2.951516453
 2004/09/21,967.56,967.78,947.78,955,9068592,929.72,890.78,887.49,905.98,4.758363475
 2004/09/22,951.84,957.47,929.85,933.1,9021499,937.79,897.63,889.43,906.57,5.437190111
 2004/09/23,931.67,967.76,926.37,967.32,6197820,950.57,909.52,893.19,907.28,6.424165071
 2004/09/24,975.12,991.73,950.34,951.09,13635412,954.33,919.43,896.56,907.68,6.443517444
 2004/09/27,964.02,971.35,940.37,946.14,6380104,950.53,930.64,899.76,907.98,5.642615809
 2004/09/28,948.18,954.1,937.3,947.77,4336172,949.08,939.4,902.36,908.24,5.177534465
 2004/09/29,948.51,950.99,934.95,936.46,3887717,949.75,943.77,905.16,908.45,4.926200893
 2004/09/30,936.38,938.69,920.54,924.35,4317368,941.16,945.87,907.3,908.41,3.731951945
 2004/10/08,922.8,936.24,904.98,936.01,4731583,938.14,946.23,910.13,908.62,3.077582323
 2004/10/11,936.48,938.64,920.6,923.22,6302681,933.56,942.05,912.55,908.93,2.302339598
 2004/10/12,920.78,921.42,900.19,902.72,5108732,924.55,936.82,913.8,908.86,1.176406216
 2004/10/13,901.27,909.13,894.67,901.97,4251093,917.66,933.7,915.67,908.69,0.217327203
 2004/10/14,902.47,903.48,874.7,876.82,4972227,908.15,924.65,917.09,907.87,-0.974822537
 2004/10/15,873.76,884.78,867.3,879.72,4002423,896.89,917.52,918.47,906.77,-2.349559594
 2004/10/18,880.27,887.64,869.04,882.66,2558552,888.78,911.17,920.9,905.69,-3.487892279
 2004/10/19,885.38,901.29,882.85,884.93,3456122,885.22,904.89,922.14,904.78,-4.003730453
 2004/10/20,884.54,884.54,867.6,879.39,3347707,880.7,899.18,921.47,903.76,-4.424452234
 2004/10/21,879.66,885.56,861.61,864.31,6055731,878.2,893.17,919.52,902.95,-4.49364886
 2004/10/22,864.38,881.19,858.6,878.74,5223963,878.01,887.45,916.84,902.35,-4.235199162
 2004/10/25,886.05,893.11,864.42,865.65,5931402,874.6,881.69,911.87,901.71,-4.087205413
 2004/10/26,864.43,875.96,851.45,875.85,5815649,872.79,879,907.91,901.25,-3.868224824
 2004/10/27,876.98,885.1,866.56,884.85,7450793,873.88,877.29,905.5,900.9,-3.491993374
 2004/10/28,885.41,892.78,879.47,882.91,5923453,877.6,877.9,901.28,900.3,-2.627374401
 2004/10/29,867.57,881.24,860.68,870.79,6156771,876.01,877.01,897.26,899.71,-2.368321334
 2004/11/01,869.17,875.43,862.42,862.83,3896209,875.45,875.03,893.1,899.09,-1.976262457
 2004/11/02,861.96,865.19,853.39,862.25,3505454,872.73,872.76,888.82,898.57,-1.810265296
 2004/11/03,864.36,879.06,862.05,877.53,4218236,871.26,872.57,885.88,897.81,-1.650336389
 2004/11/04,877.76,885.61,858.14,860.81,4641808,866.84,872.22,882.7,897.01,-1.796759941
 2004/11/05,864.71,870.06,857.46,862.26,3029204,865.14,870.57,879.01,896.19,-1.577911514
 2004/11/08,860.63,866.15,853.31,864.34,1998289,865.44,870.44,876.07,895.25,-1.213373361
 2004/11/09,864.89,871.22,860.28,864.57,1788275,865.9,869.31,874.16,894.22,-0.944907111
 2004/11/10,867.1,904.27,860.96,897.77,8588036,869.95,870.6,873.95,893.93,-0.457692088
 2004/11/11,900.34,914.36,893.3,894.11,8506183,876.61,871.72,874.81,893.71,0.205758965
 2004/11/12,893.17,902.98,890.35,898.17,4457515,883.79,874.46,875.74,893.56,0.9192226
 2004/11/15,900.66,909.55,899.63,906.98,3977228,892.32,878.88,876.95,893.61,1.752665488
 2004/11/16,908.49,911.1,901.11,906.73,3617668,900.75,883.33,878.04,893.54,2.586442531
 2004/11/17,906.3,906.88,892.93,896.1,2814596,900.42,885.18,878.88,893.28,2.450846532
 2004/11/18,894.32,901.22,893.48,900.82,2569917,901.76,889.19,880.7,893.24,2.391279664
 2004/11/19,902.48,907.57,898.24,906.99,3370416,903.53,893.66,882.12,893.27,2.427107423
 2004/11/22,907.05,910.05,901.67,905.84,3468375,903.3,897.81,884.13,893.54,2.168233178
 2004/11/23,905.79,905.79,892.65,893.28,3242435,900.61,900.68,885,893.47,1.763841808
 2004/11/24,893.39,902.69,888.21,889.12,3688191,899.21,899.81,885.21,893.38,1.581545622
 2004/11/25,889.43,893.89,883.69,890.78,3499111,897.2,899.48,885.6,893.36,1.309846432
 2004/11/26,890.38,893.46,888.21,889.08,2130382,893.62,898.57,886.52,893.45,0.800884357
 2004/11/29,887.76,889.29,877.98,879.26,2315849,888.3,895.8,887.34,893.4,0.108188518
 2004/11/30,878.35,882.5,875.89,879.31,2094155,885.51,893.06,888.19,893.13,-0.301737241
 2004/12/01,880.07,881.77,874.66,875.4,1909957,882.77,890.99,888.09,893.04,-0.599038386
 2004/12/02,874.88,875.05,865.13,871.13,3010871,878.84,888.02,888.6,892.87,-1.098356966
 2004/12/03,870.57,878.27,869.57,871.56,2335736,875.33,884.48,889.07,892.73,-1.545435118
 2004/12/06,872.28,877.9,865.96,875,1828539,874.48,881.39,889.6,892.74,-1.699640288
 2004/12/07,875.44,878.19,867.73,868.29,2164087,872.28,878.89,889.79,892.58,-1.967880062
 2004/12/08,874.6,878.49,867.07,868.9,2037744,870.97,876.87,888.34,892.65,-1.955332418
 2004/12/09,869.01,890.5,861.82,878.72,5684878,872.49,875.67,887.57,893.16,-1.699020922
 2004/12/10,877.16,881.45,867.74,868.43,2988533,871.87,873.6,886.09,893.43,-1.604803124
 2004/12/13,864.35,867.74,859,865.76,2270801,870.02,872.25,884.03,893.96,-1.584787847
 2004/12/14,865.38,870.08,860.35,862.06,2560084,868.78,870.53,881.79,893.99,-1.475407977
 2004/12/15,862.26,872.11,854.85,867.6,3944491,868.51,869.74,880.37,893.57,-1.347160853
 2004/12/16,867.38,875.76,861.17,867,3414475,866.17,869.33,878.67,892.97,-1.422604618
 2004/12/17,865.52,866.04,855.63,857.25,2360692,863.93,867.9,876.19,891.72,-1.399239891
 2004/12/20,853,853.16,842.72,845.68,2791119,859.92,864.97,873.18,889.72,-1.518587233
 2004/12/21,847.35,855.08,842.65,845.38,2644310,856.58,862.68,870.79,887.9,-1.631851537
 2004/12/22,848.16,865.17,842.32,865.08,5298284,856.08,862.3,869.58,886.76,-1.552473608
 2004/12/23,865.32,865.32,850.03,850.7,2359376,852.82,859.49,867.58,884.82,-1.701284031
 2004/12/24,848.57,856.49,848.08,851.78,2457726,851.72,857.83,865.71,883.17,-1.616014601
 2004/12/27,851.78,859.09,846.02,848.19,3169635,852.22,856.07,864.16,881.53,-1.381688576
 2004/12/28,849.42,852.66,843.63,848.63,2893512,852.88,854.73,862.63,879.88,-1.130264424
 2004/12/29,847.88,854.33,842.27,843.78,3604329,848.62,852.35,861.05,878.34,-1.443586319
 2004/12/30,842.36,848.16,837.21,843.53,3582315,847.18,850,859.67,876.99,-1.452883083
 2004/12/31,846.12,850.85,841.7,842.73,2978720,845.37,848.55,858.22,875.43,-1.497285078
 2005/01/04,836.99,836.99,824.01,827.07,4031697,841.15,846.69,855.83,873.83,-1.715293925
 2005/01/05,825.71,836.43,822.97,831.43,3020863,837.71,845.29,853.99,872.64,-1.906345508
 2005/01/06,831.99,833.07,820.34,822.5,2753574,833.45,841.03,851.66,871.32,-2.138177207
 2005/01/07,822.67,832.95,819.44,823.62,3066086,829.47,838.33,848.91,870.43,-2.289995406
 2005/01/10,823.77,833.65,821,832.99,2479411,827.52,836.45,847.14,869.65,-2.316028047
 2005/01/11,833.21,839.69,831.38,837.86,2450098,829.68,835.41,845.74,868.91,-1.898928749
 2005/01/12,837.36,837.8,831.18,837.24,1632751,830.84,834.28,844.5,868.11,-1.617525163
 2005/01/13,836.17,838.19,833.1,834.22,2096694,833.19,833.32,842.83,867.36,-1.143765647
 2005/01/14,834.35,845.55,828.05,829.04,3627087,834.27,831.87,840.94,866.77,-0.793160035
 2005/01/17,821.19,825.54,810,811.55,3252217,829.98,828.75,838.65,865.65,-1.033804328
 2005/01/18,811.32,817.69,805.37,817.31,3719265,825.87,827.78,837.23,864.85,-1.356855344
 2005/01/19,816.64,817.16,809.49,810.99,3297547,820.63,825.73,835.51,863.76,-1.780948163
 2005/01/20,807.4,810.87,801.07,805.08,3649395,814.79,823.99,832.51,862.44,-2.128502961
 2005/01/21,803.09,835.24,798.35,831.85,7407806,815.36,824.81,831.57,861.58,-1.949324771
 2005/01/24,847.07,851.24,831.08,842.41,6486124,821.53,825.75,831.1,861.11,-1.151485982
 2005/01/25,839.72,842.19,832.09,841.64,4119281,826.39,826.13,830.77,860.76,-0.527221734
 2005/01/26,840.82,844.07,833.64,834.67,3018077,831.13,825.88,830.08,860.3,0.126493832
 2005/01/27,831.83,833.75,820.93,821.71,3029540,834.46,824.63,828.97,859.37,0.662267633
 2005/01/28,819.66,822.82,816.54,820.69,2339918,832.22,823.79,827.83,858.7,0.530302115
 2005/01/31,817.93,819.35,810.72,813.75,2588408,826.49,824.01,826.38,857.89,0.013311068
 2005/02/01,812.56,824.11,812.15,817.87,2732303,821.74,824.07,825.92,857.12,-0.506102286
 2005/02/02,819.24,860.88,819.24,860.5,7774033,826.9,829.02,827.37,857.05,-0.056806507
 2005/02/03,856.77,867.2,846.41,848.49,7120290,832.26,833.36,828.67,856.23,0.433224323
 2005/02/04,847.62,877.39,845.45,872.88,7331555,842.7,837.46,831.14,855.87,1.390860745
 2005/02/16,877.97,884.99,871.38,875.46,5056844,855.04,840.77,833.26,855.5,2.613830017
 2005/02/17,876.64,876.64,861.45,870.09,3634848,865.48,843.61,834.87,854.88,3.666439086
 2005/02/18,869.4,870.53,855.42,856.21,3521323,864.63,845.77,835.82,854.04,3.446914407
 2005/02/21,856.95,874.1,856.95,874.02,4329100,869.73,851,837.81,853.67,3.80993304
 2005/02/22,874.95,889.98,870.59,887.07,6674490,872.57,857.63,840.71,853.44,3.789653983
 2005/02/23,886.67,886.67,872.56,877.91,7459593,873.06,864.05,844.03,852.96,3.439451204
 2005/02/24,875.73,878.14,870.04,877.34,5475889,874.51,870,847.03,852.48,3.244277062
 2005/02/25,878.22,888.79,877.1,878.5,6543358,878.97,871.8,850.41,852.23,3.358380075
 2005/02/28,878.55,878.66,864.65,868.89,4847487,877.94,873.84,853.6,851.9,2.851452671
 2005/03/01,868.37,871.42,863.49,866.26,3179948,873.78,873.17,855.32,851.49,2.158256559
 2005/03/02,866.08,875.07,855.28,855.88,5951922,869.37,871.22,855.99,850.94,1.563102373
 2005/03/03,854.79,863.1,851.43,861.69,3339214,866.24,870.38,856.99,850.64,1.079359152
 2005/03/04,862.11,866.58,858.13,859.49,2983023,862.44,870.7,858.24,850.31,0.489373602
 2005/03/07,859.66,865.53,859.52,863.7,2797013,861.4,869.67,860.33,850.12,0.124370881
 2005/03/08,867.83,876.88,863.6,876.34,5257464,863.42,868.6,863.12,850.2,0.034757624
 2005/03/09,878.36,880.49,867.07,869.4,6973993,866.13,867.75,865.9,850.17,0.026561959
 2005/03/10,869.02,869.1,850.04,851.53,5591643,864.09,865.17,867.58,849.78,-0.402268379
 2005/03/11,850.91,857.27,847.81,853.9,4661695,862.97,862.71,867.25,849.54,-0.493513981
 2005/03/14,853.35,865.82,844.18,857.61,5537534,861.76,861.58,867.71,849.35,-0.685712969
 2005/03/15,857.34,857.63,839.45,840.96,4667624,854.68,859.05,866.11,848.72,-1.319693803
 2005/03/16,839.6,840.59,829.4,832.82,3904396,847.36,856.74,863.98,848.13,-1.92365564
 2005/03/17,833.71,835.69,826.16,826.68,3483096,842.39,853.24,861.81,847.47,-2.25339692
 2005/03/18,826.06,830.2,818.8,821.03,3402967,835.82,849.4,860.05,846.79,-2.817278065
 2005/03/21,820.42,825.85,818.27,823.13,2710832,828.92,845.34,857.51,846.05,-3.334071906
 2005/03/22,822.61,823.22,805.51,808.1,4212965,822.35,838.52,853.56,845.07,-3.65645063
 2005/03/23,806.4,812.28,798.01,801.98,4033777,816.19,831.78,849.76,844.15,-3.950527208
 2005/03/24,800.8,808.87,795.84,808.18,3680114,812.48,827.44,846.3,843.52,-3.996218835
 2005/03/25,807.65,810.45,802.61,806.42,2741211,809.56,822.69,842.7,842.87,-3.932597603
 2005/03/28,805.41,805.91,795.46,805.56,2199636,806.05,817.49,839.53,841.88,-3.987945636
 2005/03/29,805.48,812.33,802.13,802.74,2791488,804.98,813.67,836.36,841.08,-3.751972835
 2005/03/30,800.96,800.96,790.19,790.58,3389530,802.69,809.44,833.09,840.06,-3.649065527
 2005/03/31,788.01,795.79,783.98,795.67,3299892,800.2,806.34,829.79,839.19,-3.565962472
 2005/04/01,794.95,834.56,791.1,822.91,7201383,803.49,806.53,827.96,838.76,-2.955456785
 2005/04/04,814.59,818.8,805.85,808.59,4581910,804.1,805.08,825.21,838.17,-2.558136717
 2005/04/05,806.51,813.88,800.09,801.89,4022176,803.92,804.45,821.48,837.48,-2.137605298
 2005/04/06,800.89,820.86,796.36,816.88,5417600,809.19,805.94,818.86,837.05,-1.180910046
 2005/04/07,819.03,840.37,815.22,824.61,8194266,814.97,807.59,817.51,837.01,-0.310699563
 2005/04/08,824.32,838.51,818.9,838.06,4854740,818.01,810.75,816.72,837.12,0.157948869
 2005/04/11,838.29,841.64,827.8,830.91,5495105,822.47,813.28,815.39,837.26,0.868296153
 2005/04/12,828.41,830.28,817.89,818.47,3213688,825.79,814.86,814.26,837.17,1.416009628
 2005/04/13,826.91,842.48,826.91,835.63,5734974,829.54,819.36,814.4,837.21,1.859037328
 2005/04/14,840.24,841.17,825.38,826.01,4631111,829.81,822.39,814.37,837.02,1.895944104
 2005/04/15,822.13,822.13,814.98,817.09,3656982,825.62,821.81,814.17,836.68,1.406340199
 2005/04/18,814.55,815.47,803.23,806.39,3618395,820.72,821.59,813.33,836.22,0.908610281
 2005/04/19,805.52,811.07,802.59,809.36,3609092,818.89,822.34,813.4,835.89,0.674944677
 2005/04/20,808.62,808.62,793.9,798.52,2911894,811.47,820.51,813.22,835.67,-0.21519392
 2005/04/21,796.12,803.41,790.1,793.45,3720094,804.96,817.39,812.49,835.27,-0.926780637
 2005/04/22,792.2,800.16,791.64,794.82,3721833,800.51,813.06,811.91,835,-1.404096513
 2005/04/25,792.94,794.46,783.6,790.75,4026407,797.38,809.05,811.17,834.77,-1.700013561
 2005/04/26,789.89,797.7,784.93,792.3,3810025,793.97,806.43,810.64,834.11,-2.056399882
 2005/04/27,790.47,791.22,781.95,782.43,4126604,790.75,801.11,810.24,833.11,-2.405460111
 2005/04/28,779.7,797.74,773.38,793.88,5350775,790.84,797.9,810.15,832.31,-2.383509227
 2005/04/29,793.45,798.21,786.39,789.73,4109545,789.82,795.16,808.49,831.56,-2.309243157
 2005/05/09,790.83,795.09,775.32,775.32,3032140,786.74,792.06,806.83,830.79,-2.489991696
 2005/05/10,772.61,780.08,764.85,779.1,4223893,784.09,789.03,805.69,830.1,-2.680931872
 2005/05/11,778.28,782.21,770.09,771.59,3105299,781.92,786.34,803.42,829.39,-2.676059844
 2005/05/12,770.82,771.57,753.57,753.88,4285749,773.92,782.38,799.88,828.33,-3.245486823
 2005/05/13,752.32,768.4,749.84,757.3,4818310,767.44,778.63,795.85,826.61,-3.569768172
 2005/05/16,754.78,756.62,742.41,747.87,3262005,761.94,774.34,791.69,824.93,-3.757783981
 2005/05/17,745.85,757.88,741.83,750.71,3157596,756.27,770.18,788.31,822.89,-4.064390912
 2005/05/18,751.56,760.53,743.9,752.66,2943064,752.48,767.2,784.16,820.85,-4.039991838
 2005/05/19,752.98,757.74,742.78,754.78,3475075,752.66,763.29,780.6,818.92,-3.579297976
 2005/05/20,754.16,760.02,749.71,753.07,2956331,751.82,759.63,777.4,817.21,-3.290455364
 2005/05/23,749.83,749.83,736.47,737.74,2602150,749.79,755.87,773.96,814.93,-3.122900408
 2005/05/24,734.53,740.23,726.27,737.35,3870226,747.12,751.69,770.36,812.44,-3.01677138
 2005/05/25,737.12,744.52,731.72,737.54,2507115,744.09,748.29,767.31,810.1,-3.026156312
 2005/05/26,737.1,741.35,727.24,728.7,2354867,738.88,745.77,764.08,807.62,-3.29808397
 2005/05/27,726.94,736.16,723.32,724.52,3337227,733.17,742.49,760.56,805.06,-3.601293784
 2005/05/30,723.1,731.86,717.82,729.07,2508439,731.44,740.62,757.48,802.73,-3.437714527
 2005/05/31,729.89,737.94,728.45,731,2920559,730.17,738.64,754.41,800.47,-3.213106931
 2005/06/01,730.12,735.56,717.68,719.03,2999512,726.47,735.28,751.24,798.19,-3.297215271
 2005/06/02,716.8,718.51,697.02,701.37,4256310,720.99,729.94,746.62,795.52,-3.432803836
 2005/06/03,699.42,706.88,693.55,700.43,3341607,716.18,724.67,742.15,792.87,-3.499292596
 2005/06/06,699.27,717.28,693.53,717.21,3560221,713.81,722.62,739.25,790.43,-3.441325668
 2005/06/07,718.4,731.75,712.14,713.62,4671384,710.33,720.25,735.97,787.71,-3.483837656
 2005/06/08,729.8,775,720.4,772.13,14244825,720.95,723.71,736,786.09,-2.044836957
 2005/06/09,774.3,790.39,762.37,778.58,14480813,736.4,728.7,737.23,784.88,-0.11258359
 2005/06/10,777.98,777.98,761.98,766.66,10095507,749.64,732.91,737.7,783.42,1.618544124
 2005/06/13,762,765.6,747.42,759.92,6756939,758.18,735.99,738.3,781.79,2.692672355
 2005/06/14,761.98,772.86,753.85,754.55,6257422,766.37,738.35,738.5,780.35,3.773865944
 2005/06/15,752.3,754.46,743.55,745.22,4724394,760.99,740.97,738.13,778.89,3.097015431
 2005/06/16,745.2,757.87,742.96,757.39,5083836,756.74,746.57,738.25,777.74,2.504571622
 2005/06/17,761.09,765.33,756.19,762.18,6396261,755.85,752.75,738.71,776.76,2.320260996
 2005/06/20,764.1,781.81,759.34,780.29,8045943,759.92,759.05,740.84,776.04,2.575454889
 2005/06/21,779.89,779.89,769.31,770.29,4617271,763.08,764.72,742.49,775.42,2.773101321
 2005/06/22,768.02,774.53,766.03,774.15,4022904,768.86,764.92,744.32,774.95,3.296969046
 2005/06/23,773.58,776.21,767.75,768.33,3173398,771.05,763.9,746.3,774.29,3.316360713
 2005/06/24,766.6,772.7,764.42,772.32,3815350,773.08,764.46,748.69,773.72,3.257690099
 2005/06/27,776.6,786.48,776.6,782.38,6072547,773.49,766.71,751.35,773.33,2.946695947
 2005/06/28,779.68,779.68,773.38,775.63,3609530,774.56,768.82,753.58,772.88,2.784044163
 2005/06/29,782.57,782.88,771.42,772.02,5250680,774.14,771.5,756.23,772.57,2.368327096
 2005/06/30,770.96,770.96,755.89,758.72,4295351,772.21,771.63,759.1,771.95,1.727045185
 2005/07/01,756.24,756.24,746.74,748.05,3281977,767.36,770.22,761.48,770.71,0.772180491
 2005/07/04,744.29,747.67,738.32,747.09,2952028,760.31,766.9,762.98,769.68,-0.349943642
 2005/07/05,743.72,745.98,736.24,741.21,3806804,753.42,763.99,764.35,768.67,-1.42997318
 2005/07/06,742.14,744.08,732.47,734.77,2857625,745.97,760.05,762.49,767.3,-2.166585791
 2005/07/07,733.87,739.21,731.65,735.55,2444907,741.34,756.78,760.34,765.82,-2.498882079
 2005/07/08,733.93,733.93,725.37,727.56,2627786,737.23,752.3,758.38,763.98,-2.788839368
 2005/07/11,734.72,744.93,725.58,726.91,3297888,733.2,746.75,756.73,762.24,-3.109431369
 2005/07/12,724.16,756.25,721.85,753.06,7264520,735.58,744.5,756.66,761.15,-2.785927629
 2005/07/13,751.89,754.1,745.84,748.55,3964952,738.33,742.15,756.82,759.7,-2.443117254
 2005/07/14,746.67,759.27,745.07,753.64,4195496,741.94,741.64,756.64,758.5,-1.942799746
 2005/07/15,752.86,757.79,744.93,748.52,3338828,746.14,741.68,755.95,757.35,-1.297704875
 2005/07/18,746.77,750.76,743.13,746.92,2937647,750.14,741.67,754.28,756.36,-0.548867794
 2005/07/19,745.29,752.14,743.54,747.48,3156551,749.02,742.3,753.14,755.33,-0.547043046
 2005/07/20,747.59,755.66,744.99,753.55,3900027,750.03,744.17,752.11,754.58,-0.276555291
 2005/07/21,753.45,757.38,750.74,756.98,3574120,750.69,746.32,751.55,753.97,-0.114430178
 2005/07/22,761.12,774.8,756.33,768.72,10027352,754.73,750.43,751.37,753.54,0.447183145
 2005/07/25,767.3,770.33,764.16,764.65,4065982,758.28,754.21,750.48,753.1,1.039334826
 2005/07/26,764.6,785.24,764.6,780.75,9982260,764.93,756.97,750.74,752.91,1.890135067
 2005/07/27,781.08,792.74,780.45,792.49,7873262,772.72,761.37,751.76,753.08,2.788123869
 2005/07/28,792.55,797.4,787.86,789.85,7084350,779.29,764.99,753.32,753.01,3.447406149
 2005/07/29,788.74,792.45,785.78,788.63,5635019,783.28,769,755.34,752.99,3.698996478
 2005/08/01,788.22,796.52,786.88,790,4227431,788.34,773.31,757.49,753.24,4.072661025
 2005/08/02,790.31,797.53,787.82,797.35,4606458,791.66,778.3,760.3,753.54,4.124687623
 2005/08/03,798.39,805.12,797.05,797.74,7745970,792.71,782.72,763.45,753.98,3.832602004
 2005/08/04,796.07,798.53,792.62,795.15,4620920,793.78,786.53,766.42,754.67,3.569844211
 2005/08/05,798.2,812.66,797.88,812.33,6853864,798.51,790.89,770.66,755.58,3.613785586
 2005/08/08,814.12,818.98,811.36,812.72,6508898,803.06,795.7,774.95,756.66,3.627330796
 2005/08/09,811.9,815.12,806.51,814.61,5508797,806.51,799.09,778.03,757.73,3.660527229
 2005/08/10,814.67,822.24,812.88,822.16,7003216,811.39,802.05,781.71,758.89,3.796804442
 2005/08/11,822.57,832.89,821.71,832.24,9549257,818.81,806.29,785.64,760.18,4.222035538
 2005/08/12,833.96,834.98,817.79,822.33,10085244,820.81,809.66,789.33,761.33,3.988192518
 2005/08/15,832.15,839.87,826.46,839.51,9933655,826.17,814.61,793.96,763.03,4.05687944
 2005/08/16,840.07,842.84,824.45,828.23,8278171,828.89,817.7,798,764.54,3.870927318
 2005/08/17,828.22,834.03,817.85,833.84,7151731,831.23,821.31,802.01,766.15,3.643346093
 2005/08/18,841.7,843.32,812.01,814.29,15465823,827.64,823.22,804.88,767.57,2.827750721
 2005/08/19,813.11,820.78,809.22,817.68,8313833,826.71,823.76,807.33,769.13,2.40050537
 2005/08/22,819.36,824.77,814.64,823.08,8259903,823.42,824.8,810.25,770.69,1.625424252
 2005/08/23,823.2,823.45,811.14,818.05,6462631,821.39,825.14,812.11,772.14,1.142702343
 2005/08/24,818.19,830.54,818.19,825.45,7428816,819.71,825.47,813.76,773.92,0.73117381
 2005/08/25,825.55,828.74,816.44,823.58,6891055,821.57,824.61,815.45,775.96,0.750505856
 2005/08/26,823.76,825,817.87,822.2,5969516,822.47,824.59,817.13,777.98,0.653506786
 2005/08/29,821.79,822.49,808.49,811.31,5781239,820.12,821.77,818.19,779.55,0.23588653
 2005/08/30,809.98,814.56,807.44,809.06,4130860,818.32,819.85,818.78,781.14,-0.056181148
 2005/08/31,809.55,817.51,806.58,816.76,3929366,816.58,818.14,819.73,781.89,-0.38427287
 2005/09/01,817.23,828.97,814.6,827.9,6638056,817.44,819.51,821.37,782.71,-0.4784689
 2005/09/02,829.24,831.66,825.68,829.46,5531768,818.9,820.68,822.22,783.76,-0.403784875
 2005/09/05,829.77,832.45,823.36,829.34,5762091,822.51,821.31,823.05,784.91,-0.065609623
 2005/09/06,829.55,830.05,815.15,815.75,6135587,823.84,821.08,823.11,785.93,0.088688025
