date,0d,1m,1y,5y,10y
2003-10-22,2.3439,2.3546,2.4695,2.8958,3.2566
2003-10-23,2.3631,2.3779,2.536,3.1165,3.5915
2003-10-24,1.9395,1.963,2.2142,3.1386,3.9011
2003-10-27,2.7731,2.7781,2.8312,3.0241,3.1761
2003-10-28,2.5269,2.5377,2.6529,3.0732,3.4101
2003-10-29,2.4748,2.4866,2.6117,3.0697,3.441
2003-10-30,2.2598,2.2744,2.4299,3.0031,3.4781
2003-10-31,2.6354,2.6438,2.7334,3.0607,3.3235
2003-11-03,2.6377,2.6459,2.7341,3.0562,3.315
2003-11-04,2.6815,2.6889,2.7668,3.0513,3.2792
2003-11-05,2.5282,2.5365,2.6247,2.9499,3.2197
2003-11-06,2.4586,2.4681,2.5694,2.9426,3.2523
2003-11-07,2.338,2.3488,2.4661,2.9348,3.423
2003-11-10,2.4576,2.4682,2.5829,3.0442,3.531
2003-11-11,2.4501,2.463,2.6017,3.1494,3.702
2003-11-12,2.4635,2.4706,2.5484,2.8745,3.2513
2003-11-13,2.3952,2.4077,2.5431,3.0799,3.627
2003-11-14,2.5179,2.5295,2.654,3.1487,3.6561
2003-11-17,2.3885,2.4001,2.5262,3.0307,3.5571
2003-11-18,2.2714,2.2868,2.4528,3.1034,3.7474
2003-11-19,2.2377,2.2539,2.4285,3.1097,3.7764
2003-11-20,2.1918,2.2079,2.3822,3.0638,3.7358
2003-11-21,2.0884,2.1061,2.2968,3.0389,3.7608
2003-11-24,2.0376,2.0582,2.2782,3.0879,3.7557
2003-11-25,2.373,2.388,2.5496,3.1782,3.7882
2003-11-26,1.9791,2.0005,2.2308,3.1151,3.9439
2003-11-28,1.7211,1.7452,2.0039,2.9982,3.933
2003-12-01,2.013,2.0323,2.2389,3.0404,3.8123
2003-12-02,1.9137,1.9363,2.1793,3.1128,3.9896
2003-12-03,2.0064,2.0263,2.2404,3.0685,3.8603
2003-12-04,2.0711,2.0938,2.3361,3.2244,3.948
2003-12-05,2.1815,2.1952,2.3431,2.9341,3.5479
2003-12-08,2.0126,2.0321,2.2413,3.0555,3.8465
2003-12-09,2.3172,2.3324,2.4957,3.1378,3.7795
2003-12-10,2.0855,2.1047,2.3118,3.1162,3.8946
2003-12-11,2.1455,2.1612,2.3311,3.0024,3.6811
2003-12-12,2.1056,2.1241,2.323,3.0982,3.8544
2003-12-15,2.0874,2.1061,2.3063,3.0864,3.8466
2003-12-16,1.8138,1.8336,2.0477,2.8872,3.72
2003-12-17,1.9376,1.9578,2.1751,3.0223,3.8502
2003-12-18,1.991,2.0078,2.1894,2.9084,3.6396
2003-12-19,2.125,2.1424,2.3298,3.0651,3.796
2003-12-22,2.2944,2.3092,2.4681,3.0978,3.739
2003-12-23,2.2623,2.2768,2.4333,3.0549,3.6918
2003-12-24,2.0913,2.1115,2.3261,3.1147,3.7619
2003-12-25,2.0808,2.1025,2.3339,3.1896,3.9065
2003-12-26,2.138,2.1576,2.3665,3.1399,3.7904
2003-12-29,2.0597,2.0808,2.3054,3.1401,3.8508
2003-12-30,1.9723,1.9935,2.2204,3.0612,3.7711
2003-12-31,1.7756,1.7931,1.9806,2.6974,3.3602
2004-01-02,1.7904,1.8036,1.9468,2.5276,3.1524
2004-01-05,2.0258,2.0484,2.2893,3.174,3.8984
2004-01-06,1.9985,2.0257,2.3151,3.3786,4.2513
2004-01-07,2.1499,2.1664,2.3437,3.0428,3.7457
2004-01-08,2.1089,2.1272,2.3243,3.0947,3.8526
2004-01-09,3.0737,3.0816,3.1679,3.5176,3.8937
2004-01-12,2.07,2.0872,2.2726,3.0026,3.7339
2004-01-13,2.0462,2.0691,2.3125,3.2041,3.9283
2004-01-14,2.3434,2.3561,2.494,3.0482,3.6318
2004-01-15,2.0538,2.0714,2.2607,3.0046,3.7471
2004-01-16,2.3053,2.3197,2.4754,3.0932,3.7248
2004-01-17,2.2467,2.2627,2.4352,3.1143,3.7942
2004-01-18,2.0739,2.0927,2.2956,3.0881,3.8658
2004-01-19,2.2191,2.2344,2.3985,3.0489,3.7103
2004-01-20,2.0742,2.092,2.284,3.0375,3.7857
2004-01-21,2.2436,2.2591,2.4259,3.0848,3.7512
2004-01-29,2.2083,2.2247,2.402,3.0992,3.7954
2004-01-30,2.1584,2.1764,2.3698,3.1261,3.8706
2004-02-02,2.1859,2.2036,2.3943,3.14,3.8742
2004-02-03,2.2371,2.2541,2.4365,3.1516,3.8597
2004-02-04,2.3047,2.3217,2.5047,3.2201,3.9247
2004-02-05,2.0883,2.1063,2.3005,3.0611,3.8131
2004-02-06,1.8991,1.9235,2.1832,3.1368,3.9176
2004-02-09,2.2528,2.2689,2.4422,3.1248,3.8086
2004-02-10,2.2787,2.2945,2.4648,3.136,3.8094
2004-02-11,1.9937,2.0113,2.2006,2.9456,3.6915
2004-02-12,2.3554,2.3707,2.5362,3.1875,3.8403
2004-02-13,2.2801,2.2964,2.4717,3.1604,3.8469
2004-02-16,1.9188,1.9385,2.1508,2.9798,3.7942
2004-02-17,2.2742,2.2903,2.4634,3.1446,3.8259
2004-02-18,2.2961,2.3126,2.4898,3.1851,3.8753
2004-02-19,2.2857,2.3016,2.4729,3.1472,3.8225
2004-02-20,1.9537,1.9734,2.1856,3.0147,3.8289
2004-02-23,2.3099,2.3258,2.4977,3.1735,3.8481
2004-02-24,2.3267,2.3413,2.4994,3.1255,3.7621
2004-02-25,2.2899,2.3059,2.4782,3.156,3.8337
2004-02-26,2.2834,2.2986,2.4633,3.1141,3.7724
2004-02-27,2.1998,2.2194,2.4287,3.1935,3.8105
2004-03-01,2.2456,2.2624,2.443,3.1515,3.8553
2004-03-02,2.309,2.3259,2.5083,3.2217,3.9244
2004-03-03,2.2447,2.2622,2.4504,3.1862,3.9102
2004-03-04,2.3157,2.3307,2.4933,3.1359,3.7857
2004-03-05,2.279,2.2956,2.4752,3.1832,3.8959
2004-03-08,2.3025,2.317,2.4733,3.0935,3.7271
2004-03-09,2.2703,2.2885,2.4826,3.208,3.8364
2004-03-10,2.2576,2.2773,2.4866,3.251,3.8651
2004-03-11,2.2792,2.2962,2.4787,3.193,3.8973
2004-03-12,2.2909,2.3079,2.4908,3.2059,3.9098
2004-03-15,2.2242,2.241,2.4226,3.135,3.8422
2004-03-16,2.1566,2.1726,2.3448,3.0255,3.7146
2004-03-17,2.0242,2.0429,2.2446,3.0339,3.8129
2004-03-18,2.0665,2.0869,2.3048,3.1278,3.8639
2004-03-19,2.4062,2.4242,2.6173,3.3654,4.084
2004-03-22,2.4669,2.4814,2.6376,3.2534,3.8717
2004-03-23,2.3784,2.3941,2.563,3.2262,3.8858
2004-03-24,2.5351,2.5499,2.7087,3.332,3.9508
2004-03-25,2.3649,2.3812,2.5566,3.2431,3.9207
2004-03-26,2.4253,2.4405,2.6043,3.2478,3.8891
2004-03-29,2.3981,2.4144,2.5895,3.2744,3.9486
2004-03-30,2.2273,2.2451,2.4367,3.1847,3.918
2004-03-31,2.1794,2.1977,2.395,3.1645,3.9169
2004-04-01,2.3458,2.3633,2.5517,3.285,3.9984
2004-04-05,2.3152,2.332,2.5125,3.2185,3.9144
2004-04-06,2.1959,2.2141,2.4099,3.1737,3.921
2004-04-07,2.4687,2.4853,2.664,3.3595,4.0357
2004-04-08,2.4285,2.4442,2.613,3.2752,3.9325
2004-04-09,2.335,2.3502,2.5144,3.1615,3.8125
2004-04-12,2.327,2.351,2.6068,3.5334,4.2585
2004-04-13,2.4333,2.4523,2.6556,3.4181,4.0871
2004-04-14,2.5465,2.562,2.729,3.3807,4.0197
2004-04-15,2.4463,2.4631,2.6433,3.3452,4.0298
2004-04-16,2.7953,2.8095,2.9634,3.5683,4.1717
2004-04-19,2.625,2.6437,2.8448,3.6252,4.3781
2004-04-20,2.4225,2.4428,2.6619,3.5141,4.3421
2004-04-21,2.3878,2.4093,2.6413,3.54,4.4034
2004-04-22,2.4164,2.4364,2.652,3.4918,4.3105
2004-04-23,2.2061,2.2286,2.4708,3.411,4.3191
2004-04-26,2.5794,2.5964,2.78,3.5014,4.2202
2004-04-27,2.4838,2.5006,2.6819,3.3974,4.1195
2004-04-28,2.4917,2.5092,2.6983,3.4414,4.1827
2004-04-29,2.4026,2.4281,2.7021,3.76,4.7672
2004-04-30,2.637,2.6539,2.8362,3.5563,4.2841
2004-05-08,2.6301,2.645,2.8064,3.4592,4.157
2004-05-09,2.5687,2.5835,2.744,3.3951,4.0967
2004-05-10,2.4838,2.5041,2.7222,3.5819,4.4457
2004-05-11,2.55,2.5702,2.788,3.6437,4.4969
2004-05-12,2.5998,2.6183,2.8187,3.6105,4.4111
2004-05-13,2.7264,2.7433,2.926,3.6513,4.394
2004-05-14,2.4859,2.503,2.6882,3.4293,4.2026
2004-05-17,2.4532,2.4685,2.635,3.3106,4.0394
2004-05-18,2.4268,2.4423,2.6112,3.2969,4.0367
2004-05-19,2.6904,2.7046,2.8589,3.4847,4.1587
2004-05-20,2.7035,2.7228,2.9312,3.7478,4.5566
2004-05-21,2.8613,2.877,3.0464,3.7213,4.417
2004-05-24,2.8923,2.9066,3.0618,3.6817,4.3252
2004-05-25,2.4666,2.4822,2.6512,3.3324,4.0558
2004-05-26,2.694,2.7098,2.881,3.5633,4.2675
2004-05-27,2.8066,2.8237,3.0088,3.737,4.4654
2004-05-28,2.7402,2.7558,2.9246,3.5972,4.2909
2004-05-31,2.8296,2.8485,3.0515,3.8422,4.6123
2004-06-01,2.6628,2.6783,2.8456,3.5149,4.212
2004-06-02,2.6235,2.6392,2.8088,3.4874,4.1946
2004-06-03,2.6277,2.6465,2.8462,3.5675,4.1249
2004-06-04,2.5504,2.5701,2.7798,3.5385,4.1287
2004-06-07,2.779,2.7938,2.9539,3.5945,4.2625
2004-06-08,2.7042,2.7205,2.8967,3.5964,4.3123
2004-06-09,2.867,2.8829,3.0548,3.7347,4.4238
2004-06-10,2.8378,2.8542,3.0311,3.7299,4.4352
2004-06-11,2.8594,2.8756,3.0496,3.7375,4.4333
2004-06-14,3.0128,3.0305,3.2209,3.9617,4.6821
2004-06-15,2.6665,2.6846,2.8793,3.6465,4.4172
2004-06-16,2.8789,2.8968,3.0897,3.8439,4.5856
2004-06-17,2.5769,2.5966,2.8089,3.6402,4.4614
2004-06-18,2.6982,2.7142,2.8873,3.5762,4.2855
2004-06-21,2.8246,2.8392,2.9972,3.629,4.2874
2004-06-22,2.9206,2.9341,3.0801,3.667,4.2854
2004-06-23,2.6863,2.7002,2.851,3.4615,4.1158
2004-06-24,2.7163,2.7299,2.8777,3.4768,4.1205
2004-06-25,2.7312,2.7451,2.8966,3.5084,4.1599
2004-06-28,3.0255,3.0396,3.191,3.7936,4.4138
2004-06-29,2.7377,2.753,2.9183,3.579,4.2664
2004-06-30,2.9227,2.937,3.0914,3.7079,4.348
2004-07-01,2.8789,2.8953,3.0717,3.7674,4.4671
2004-07-02,3.1319,3.1464,3.3031,3.9221,4.5468
2004-07-05,2.5786,2.5977,2.8035,3.6117,4.4168
2004-07-06,2.8728,2.889,3.0636,3.7544,4.4557
2004-07-07,2.9271,2.945,3.1378,3.891,4.6316
2004-07-08,2.8034,2.8229,3.0338,3.8544,4.6531
2004-07-09,2.8433,2.8603,3.0434,3.7648,4.4895
2004-07-12,2.9472,2.9647,3.153,3.8898,4.6172
2004-07-13,2.813,2.8347,3.0672,3.9657,4.8227
2004-07-14,2.7885,2.8134,3.0806,4.1019,5.0474
2004-07-15,2.8857,2.9095,3.164,4.1213,4.9666
2004-07-16,2.804,2.8242,3.0406,3.866,4.625
2004-07-19,2.8349,2.8536,3.0549,3.8419,4.6158
2004-07-20,2.8996,2.9186,3.1226,3.9167,4.6903
2004-07-21,2.9771,2.9942,3.1787,3.9012,4.6153
2004-07-22,2.9286,2.9454,3.1267,3.8376,4.543
2004-07-23,2.7588,2.7821,3.032,3.9944,4.9046
2004-07-26,2.969,2.9873,3.1848,3.9544,4.7049
2004-07-27,2.8693,2.8893,3.1043,3.9387,4.7444
2004-07-28,2.7933,2.8121,3.014,3.8043,4.5839
2004-07-29,2.7946,2.8133,3.0152,3.8051,4.5844
2004-07-30,2.4747,2.4973,2.7407,3.6863,4.6018
2004-08-02,2.4095,2.4325,2.6808,3.6461,4.5823
2004-08-03,2.8204,2.8395,3.045,3.847,4.6329
2004-08-04,2.7041,2.7283,2.9887,3.9878,4.9229
2004-08-05,2.6637,2.682,2.8804,3.6623,4.4481
2004-08-06,2.5625,2.5825,2.7979,3.6425,4.48
2004-08-09,2.8486,2.8674,3.0704,3.8622,4.6375
2004-08-10,2.7399,2.7602,2.9789,3.8292,4.6546
2004-08-11,2.7279,2.7521,3.0114,4.0054,4.9325
2004-08-12,2.8146,2.8354,3.0589,3.9243,4.7544
2004-08-13,2.8047,2.825,3.0432,3.8902,4.7084
2004-08-16,2.9293,2.9488,3.1592,3.9749,4.761
2004-08-17,9.5636,9.5002,8.8229,6.317,4.2127
2004-08-18,2.1854,2.2155,2.5387,3.7737,4.9165
2004-08-19,2.7542,2.7783,3.0367,4.027,4.9514
2004-08-20,2.7414,2.7658,3.0275,4.0304,4.9654
2004-08-23,2.8681,2.8901,3.1257,4.0326,4.8886
2004-08-24,2.8473,2.87,3.1132,4.0477,4.925
2004-08-25,2.7271,2.7524,3.0242,4.063,5.0239
2004-08-26,2.6449,2.6759,3.005,4.183,5.0648
2004-08-27,2.6252,2.6572,2.9963,4.2078,5.1082
2004-08-30,2.9028,2.9255,3.1693,4.1043,4.9779
2004-08-31,2.666,2.6982,3.0397,4.26,5.1676
2004-09-01,2.9754,2.9976,3.2361,4.1503,5.0037
2004-09-02,2.6375,2.6647,2.9559,4.0667,5.0886
2004-09-03,2.8718,2.8976,3.1738,4.2167,5.1487
2004-09-06,2.7524,2.779,3.064,4.1498,5.1459
2004-09-07,2.6898,2.7196,3.0372,4.1984,5.1358
2004-09-08,2.8388,2.8643,3.1381,4.1821,5.1422
2004-09-09,2.7502,2.7768,3.0626,4.1512,5.1501
2004-09-10,2.5807,2.6166,2.9972,4.3579,5.3727
2004-09-13,2.9001,2.9258,3.201,4.2486,5.2062
2004-09-14,2.7321,2.7604,3.0635,4.2141,5.2588
2004-09-15,2.6799,2.7083,3.0117,4.1649,5.2149
2004-09-16,2.7993,2.8257,3.109,4.1873,5.1743
2004-09-17,2.742,2.769,3.0589,4.1622,5.1718
2004-09-20,2.6431,2.6754,3.0187,4.2698,5.2687
2004-09-21,2.7984,2.8228,3.0854,4.0895,5.0207
2004-09-22,2.524,2.5593,2.9338,4.2734,5.2731
2004-09-23,2.727,2.7542,3.0466,4.1593,5.1776
2004-09-24,2.705,2.732,3.0223,4.1282,5.1429
2004-09-27,2.4012,2.4319,2.7609,4.0123,5.1556
2004-09-28,2.5313,2.5602,2.8709,4.0539,5.1374
2004-09-29,2.5284,2.5578,2.8728,4.0709,5.1657
2004-09-30,2.6307,2.6584,2.9554,4.0872,5.1266
2004-10-08,2.5093,2.5444,2.9182,4.2696,5.3191
2004-10-09,2.7468,2.7733,3.0569,4.1383,5.1327
2004-10-10,2.8105,2.8361,3.111,4.1599,5.126
2004-10-11,2.7368,2.7625,3.0385,4.0929,5.0682
2004-10-12,2.6303,2.6571,2.9452,4.0444,5.0575
2004-10-13,2.6855,2.7105,2.9787,4.0065,4.965
2004-10-14,2.6669,2.6925,2.9668,4.0142,4.9812
2004-10-15,2.6457,2.672,2.9539,4.0289,5.0177
2004-10-18,2.5942,2.6207,2.9045,3.9855,4.976
2004-10-19,2.7447,2.77,3.0413,4.0733,5.0155
2004-10-20,2.7185,2.7436,3.0134,4.0408,4.9828
2004-10-21,2.5763,2.6029,2.8883,3.9751,4.9709
2004-10-22,2.6088,2.6357,2.9244,4.0218,5.0224
2004-10-25,2.7152,2.7395,3.0009,3.998,4.9166
2004-10-26,2.8049,2.8293,3.0915,4.0885,4.9979
2004-10-27,2.672,2.6968,2.963,3.9787,4.9144
2004-10-28,2.6172,2.6454,2.9468,4.0906,5.1274
2004-10-29,3.0346,3.0541,3.2635,4.0682,4.8246
2004-11-01,2.9231,2.947,3.2027,4.1774,5.073
2004-11-02,2.8311,2.8565,3.1291,4.1669,5.1175
2004-11-03,2.6929,2.7206,3.0172,4.1431,5.1649
2004-11-04,2.7166,2.7436,3.0332,4.133,5.1333
2004-11-05,2.727,2.7543,3.0461,4.1541,5.1609
2004-11-08,2.7853,2.8123,3.1014,4.198,5.1915
2004-11-09,2.7657,2.7924,3.0794,4.1688,5.1584
2004-11-10,2.05,2.0852,2.463,3.8938,5.1843
2004-11-11,2.6604,2.6898,3.0049,4.1975,5.2714
2004-11-12,2.6733,2.7029,3.0198,4.2185,5.2956
2004-11-15,2.6808,2.71,3.0219,4.2027,5.2664
2004-11-16,2.649,2.6775,2.9826,4.1404,5.1902
2004-11-17,2.6127,2.6423,2.9599,4.1628,5.2479
2004-11-18,2.686,2.7149,3.025,4.1994,5.2584
2004-11-19,2.6765,2.7054,3.0144,4.185,5.2413
2004-11-22,2.7302,2.7599,3.0787,4.2823,5.359
2004-11-23,2.6376,2.6681,2.9945,4.2283,5.3341
2004-11-24,2.6651,2.6947,3.0119,4.208,5.274
2004-11-25,2.622,2.6525,2.9789,4.2092,5.3029
2004-11-26,2.5601,2.5968,2.9861,4.3761,5.4071
2004-11-29,2.7387,2.7681,3.0825,4.2668,5.3187
2004-11-30,2.6492,2.6799,3.0084,4.2452,5.3419
2004-12-01,3.2033,3.2265,3.4748,4.4135,5.2554
2004-12-02,2.641,2.6714,2.9966,4.2221,5.3109
2004-12-03,2.5859,2.6173,2.9534,4.2193,5.3427
2004-12-06,2.5184,2.5557,2.9519,4.3657,5.4127
2004-12-07,2.4736,2.506,2.8537,4.1635,5.3266
2004-12-08,2.4989,2.5316,2.882,4.2008,5.3685
2004-12-09,2.5607,2.5915,2.921,4.1641,5.2732
2004-12-10,2.0574,2.0925,2.4693,3.8943,5.1744
2004-12-13,2.396,2.4289,2.781,4.109,5.2915
2004-12-14,2.3476,2.3805,2.733,4.0638,5.2528
2004-12-15,2.4591,2.4909,2.8308,4.1142,5.2611
2004-12-16,2.4954,2.5265,2.8593,4.1166,5.2419
2004-12-17,2.6575,2.6865,2.9973,4.1719,5.2252
2004-12-20,2.7094,2.7372,3.0351,4.1634,5.1804
2004-12-21,2.5556,2.5912,2.9691,4.3179,5.317
2004-12-22,2.4751,2.5103,2.8842,4.236,5.2851
2004-12-23,2.4809,2.5168,2.8985,4.2772,5.3439
2004-12-24,2.4323,2.4687,2.8552,4.238,5.272
2004-12-27,2.5561,2.5861,2.9072,4.1214,5.2118
2004-12-28,2.8705,2.8874,3.0686,3.7743,4.4611
2004-12-29,2.5719,2.5953,2.8464,3.8109,4.7165
2004-12-30,2.5236,2.5587,2.9309,4.261,5.2506
2004-12-31,2.6007,2.6282,2.9202,3.9619,4.7332
2005-01-04,2.7393,2.7712,3.1095,4.3195,5.2221
2005-01-05,2.5691,2.5962,2.8868,3.9936,5.0084
2005-01-06,2.4908,2.521,2.8443,4.0683,5.1707
2005-01-07,2.3603,2.3918,2.7286,4.0041,5.1533
2005-01-10,2.4315,2.4628,2.7976,4.0634,5.1988
2005-01-11,2.427,2.4577,2.7864,4.0313,5.1536
2005-01-12,2.4094,2.4404,2.7728,4.0313,5.1645
2005-01-13,2.3297,2.3623,2.7124,4.0353,5.2205
2005-01-14,2.3734,2.4028,2.7181,3.9134,4.9943
2005-01-17,2.4377,2.4663,2.7729,3.9324,4.9739
2005-01-18,2.3664,2.3971,2.7253,3.9631,5.0648
2005-01-19,2.4285,2.4577,2.7705,3.952,5.0085
2005-01-20,2.5917,2.6179,2.8989,3.9636,4.9256
2005-01-21,2.66,2.6855,2.9589,3.9951,4.9313
2005-01-24,2.4813,2.5093,2.8094,3.9448,4.9654
2005-01-25,2.4633,2.4924,2.8045,3.9823,5.0338
2005-01-26,2.5728,2.6003,2.8953,4.0097,5.0081
2005-01-27,2.5477,2.5751,2.8677,3.9743,4.9684
2005-01-28,2.4025,2.4306,2.7318,3.8731,4.9038
2005-01-31,2.4996,2.5265,2.8151,3.9091,4.8982
2005-02-01,2.4878,2.5147,2.8033,3.8976,4.8877
2005-02-02,2.4505,2.4788,2.782,3.9212,4.9248
2005-02-03,2.5767,2.6031,2.8856,3.952,4.9044
2005-02-04,2.5768,2.6038,2.892,3.9771,4.939
2005-02-05,2.7156,2.7392,2.9913,3.9471,4.8112
2005-02-06,2.5905,2.6164,2.8937,3.9419,4.8813
2005-02-07,2.5245,2.5511,2.8363,3.9139,4.8789
2005-02-08,2.4823,2.5087,2.7922,3.8651,4.8308
2005-02-16,2.6117,2.6355,2.8912,3.8646,4.7565
2005-02-17,2.5321,2.5581,2.8368,3.8909,4.8378
2005-02-18,2.544,2.5699,2.8474,3.8956,4.8342
2005-02-21,2.3792,2.4072,2.7068,3.8371,4.845
2005-02-22,2.5607,2.5841,2.8355,3.7906,4.6593
2005-02-23,2.5689,2.5975,2.9011,3.9844,4.7866
2005-02-24,2.616,2.6396,2.892,3.8485,4.713
2005-02-25,2.5842,2.6069,2.8503,3.7743,4.6127
2005-02-28,2.3975,2.4254,2.7235,3.8444,4.8334
2005-03-01,2.3643,2.3909,2.6758,3.7532,4.7203
2005-03-02,2.415,2.4409,2.7183,3.77,4.7212
2005-03-03,2.5227,2.5467,2.8036,3.7805,4.6723
2005-03-04,2.3959,2.4225,2.7079,3.7889,4.7638
2005-03-07,2.458,2.4836,2.7582,3.7958,4.7254
2005-03-08,2.1883,2.2172,2.5261,3.6923,4.7335
2005-03-09,2.271,2.2975,2.5813,3.6588,4.6366
2005-03-10,2.172,2.1997,2.497,3.6241,4.6433
2005-03-11,2.2371,2.2639,2.5504,3.6366,4.6187
2005-03-14,2.195,2.222,2.5116,3.6083,4.5979
2005-03-15,2.7006,2.7214,2.9443,3.7917,4.5642
2005-03-16,2.8685,2.8875,3.0904,3.8635,4.5725
2005-03-17,2.6036,2.6242,2.8447,3.6854,4.4573
2005-03-18,2.5457,2.5665,2.7896,3.6424,4.4315
2005-03-21,2.5522,2.5725,2.7906,3.6257,4.4033
2005-03-22,2.5794,2.5998,2.8187,3.6559,4.4321
2005-03-23,2.6362,2.6572,2.8823,3.7402,4.5281
2005-03-24,2.6876,2.7071,2.9168,3.719,4.4631
2005-03-25,2.6268,2.647,2.8639,3.6937,4.4635
2005-03-28,2.6158,2.6351,2.8419,3.6354,4.3783
2005-03-29,2.5583,2.5778,2.7871,3.5905,4.3433
2005-03-30,2.5798,2.5965,2.7761,3.477,4.1636
2005-03-31,2.3844,2.4027,2.6001,3.3694,4.1203
2005-04-01,2.5528,2.5713,2.7696,3.536,4.2679
2005-04-04,2.491,2.508,2.691,3.4057,4.1076
2005-04-05,2.525,2.5415,2.72,3.4178,4.1051
2005-04-06,2.5061,2.5237,2.7133,3.4501,4.1641
2005-04-07,2.3192,2.3378,2.5386,3.32,4.0798
2005-04-08,2.4254,2.443,2.6329,3.372,4.0903
2005-04-11,2.4897,2.5076,2.7005,3.4464,4.16
2005-04-12,2.2944,2.3128,2.511,3.2803,4.0229
2005-04-13,2.3041,2.323,2.5263,3.3127,4.0652
2005-04-14,2.1674,2.1875,2.4031,3.2357,4.0287
2005-04-15,2.2807,2.2995,2.5018,3.2852,4.0379
2005-04-18,2.3754,2.3922,2.5733,3.2802,3.9734
2005-04-19,2.563,2.5779,2.7378,3.3644,3.9847
2005-04-20,2.3753,2.3931,2.5849,3.3289,4.0468
2005-04-21,2.2597,2.2781,2.4758,3.2463,3.9981
2005-04-22,2.1928,2.2124,2.4236,3.2452,4.0433
2005-04-25,2.1914,2.2101,2.4109,3.1931,3.955
2005-04-26,2.5508,2.5669,2.7392,3.4059,4.0442
2005-04-27,2.4512,2.4685,2.6547,3.3726,4.0537
2005-04-28,2.5221,2.5381,2.7101,3.3757,4.0137
2005-04-29,2.4059,2.4239,2.6179,3.3639,4.0665
2005-04-30,2.4874,2.5042,2.6853,3.383,4.0441
2005-05-08,2.4206,2.4377,2.6212,3.3298,4.0045
2005-05-09,2.4666,2.4832,2.6626,3.3556,4.0161
2005-05-10,2.3777,2.3947,2.5776,3.2859,3.9652
2005-05-11,2.4811,2.4964,2.6605,3.2994,3.9218
2005-05-12,2.385,2.4019,2.5839,3.2874,3.9595
2005-05-13,2.3357,2.3523,2.5305,3.2204,3.8822
2005-05-16,2.3107,2.3289,2.5251,3.278,3.9832
2005-05-17,2.3767,2.3936,2.5754,3.275,3.935
2005-05-18,2.3574,2.3737,2.5495,3.2285,3.8757
2005-05-19,2.3469,2.3631,2.5365,3.206,3.843
2005-05-20,2.2944,2.3106,2.4849,3.1581,3.7997
2005-05-23,2.1622,2.1785,2.354,3.0351,3.693
2005-05-24,2.116,2.1335,2.3218,3.0463,3.7293
2005-05-25,2.2366,2.2522,2.4191,3.0645,3.681
2005-05-26,2.0914,2.1094,2.3022,3.0428,3.7374
2005-05-27,2.1814,2.1984,2.3815,3.0863,3.7519
2005-05-30,2.2197,2.2371,2.4234,3.1388,3.8097
2005-05-31,2.2108,2.2288,2.4216,3.1598,3.8469
2005-06-01,2.077,2.0959,2.2994,3.0784,3.8036
2005-06-02,2.1072,2.1254,2.3213,3.073,3.7773
2005-06-03,2.0451,2.0641,2.2677,3.0485,3.7774
2005-06-06,2.0742,2.092,2.2831,3.0192,3.715
2005-06-07,2.1112,2.1294,2.3244,3.0719,3.7696
2005-06-08,2.1107,2.1289,2.3247,3.0751,3.7747
2005-06-09,1.9285,1.9487,2.1658,2.9957,3.7642
2005-06-10,1.9584,1.9778,2.186,2.9836,3.7272
2005-06-13,1.9117,1.9314,2.1419,2.949,3.7023
2005-06-14,1.8893,1.91,2.132,2.9802,3.7634
2005-06-15,1.9648,1.9822,2.1683,2.8864,3.5681
2005-06-16,1.7804,1.7989,1.9976,2.765,3.4959
2005-06-17,2.0826,2.0975,2.2583,2.8816,3.4813
2005-06-20,2.2262,2.24,2.3887,2.9654,3.5217
2005-06-21,1.8196,1.8384,2.0399,2.8145,3.5434
2005-06-22,1.8279,1.8464,2.0453,2.8097,3.5291
2005-06-23,2.533,2.5424,2.6436,3.0375,3.421
2005-06-24,2.124,2.1391,2.3011,2.9217,3.5004
2005-06-27,1.964,1.9845,2.204,3.0314,3.7683
2005-06-28,1.983,2.0014,2.1985,2.9478,3.6306
2005-06-29,1.8985,1.9173,2.1185,2.8848,3.5861
2005-06-30,1.8718,1.8918,2.1058,2.9178,3.653
2005-07-01,1.9569,1.975,2.168,2.9036,3.5783
2005-07-04,1.8262,1.8458,2.0567,2.8587,3.5905
2005-07-05,1.8136,1.8326,2.0371,2.8167,3.5329
2005-07-06,1.8411,1.86,2.0618,2.8306,3.536
2005-07-07,1.862,1.8787,2.058,2.7457,3.3891
2005-07-08,1.8114,1.8276,2.0019,2.6735,3.3102
2005-07-11,1.8583,1.8742,2.0453,2.7047,3.3298
2005-07-12,1.8403,1.8559,2.0228,2.6679,3.2836
2005-07-13,1.7824,1.7978,1.9644,2.6092,3.2273
2005-07-14,1.9035,1.9173,2.0663,2.6448,3.2041
2005-07-15,1.3176,1.3395,1.5745,2.4684,3.2849
2005-07-18,1.3122,1.3344,1.5718,2.4754,3.3014
2005-07-19,1.3525,1.3747,1.6131,2.5186,3.3426
2005-07-20,1.4077,1.4296,1.6643,2.5595,3.3833
2005-07-21,1.4127,1.4345,1.6687,2.5623,3.3861
2005-07-22,1.3977,1.4195,1.6524,2.5419,3.3633
2005-07-25,1.287,1.311,1.5678,2.5448,3.4366
2005-07-26,1.277,1.3016,1.565,2.5653,3.4747
2005-07-27,1.1799,1.2065,1.4925,2.5764,3.5569
2005-07-28,1.3217,1.3445,1.5895,2.5201,3.3667
2005-07-29,1.3431,1.366,1.6115,2.543,3.3874
